time(ms), time(min), bat 1 current, bat 1 voltage, bat 2 current, bat 2 voltage, bat 1 soc, bat 2 soc, bat 1 soh, bat 2 soh, bat 1 min cell temp, bat 2 min cell temp, bat 1 max cell temp, bat 2 max cell temp, bat 1 avg cell temp, bat 2 avg cell temp, bat 1 cell 1 temp, bat 1 cell 2 temp, bat 1 cell 3 temp, bat 1 cell 4 temp, bat 1 cell 5 temp, bat 1 cell 6 temp, bat 1 cell 7 temp, bat 1 cell 8 temp, bat 1 cell 9 temp, bat 1 cell 10 temp, bat 1 cell 11 temp, bat 1 cell 12 temp, bat 1 cell 13 temp, bat 1 cell 14 temp, bat 1 cell 15 temp, bat 1 cell 16 temp, bat 2 cell 1 temp, bat 2 cell 2 temp, bat 2 cell 3 temp, bat 2 cell 4 temp, bat 2 cell 5 temp, bat 2 cell 6 temp, bat 2 cell 7 temp, bat 2 cell 8 temp, bat 2 cell 9 temp, bat 2 cell 10 temp, bat 2 cell 11 temp, bat 2 cell 12 temp, bat 2 cell 13 temp, bat 2 cell 14 temp, bat 2 cell 15 temp, bat 2 cell 16 temp, bat 1 min cell volt, bat 2 min cell volt, bat 1 max cell volt, bat 2 max cell volt, inverter operating time, requested torque, motor rpm, motor power, motor temp, IAS, stall_pressure_diff_raw, stall_warn_active, stall_calibrated_value, inverter temp, bat 1 cooling temp, inverter cooling temp 1, inverter cooling temp 2, remaining flight time, PRESSURE_ALT, LAT, LNG, GROUND_SPEED, ACC_LONG, ACC_LAT, ACC_NORM, PITCH, ROLL, TIMESTAMP, HEADING, STALL_DIFF_PRESSURE, QNG, OAT, ISO leakage current
1644.808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1744.816, 0.028591016666666667, 0, 0, 0, 0, 97, 97, 72, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1844.844, 0.030265416666666666, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4113.5, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944.927, 0.031925433333333336, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4113.5, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2044.932, 0.033762983333333337, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4116.9, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2144.958, 0.035255933333333336, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4116.9, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2264.801, 0.03693035, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.5, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2364.802, 0.03859671666666666, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.5, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2464.921, 0.0402631, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2564.947, 0.0419486, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2674.653, 0.044577549999999994, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.5, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2780.72, 0.04543095, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.5, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2880.985, 0.047964766666666665, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2984.812, 0.049097433333333336, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3084.816, 0.05137095, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3184.928, 0.05279321666666666, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.6, 4113.3, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3284.929, 0.05462878333333333, 0.0, 394.8, 0.0, 395.1, 97, 97, 72, 75, 28, 28, 29, 29, 28, 28, 29, 29, 28, 28, 28, 29, 28, 28, 28, 29, 28, 28, 28, 28, 28, 29, 28, 29, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 4113.5, 4113.2, 4117.0, 4116.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
