time(min),SOC<30%,STALL WARNING
0,0,0
0.025254933333333333,0,0
0.027956316666666665,0,0
0.028562650000000002,0,0
0.03129385,0,0
0.03189388333333333,0,0
0.03469216666666667,0,0
0.035228716666666667,0,0
0.038270566666666665,0,0
0.04021865,0,0
0.04189126666666667,0,0
0.04356076666666667,0,0
0.045227916666666666,0,0
0.04689923333333334,0,0
0.048565616666666665,0,0
0.050290916666666664,0,0
0.051901633333333336,0,0
0.0536028,0,0
0.055231716666666666,0,0
0.05693613333333333,0,0
0.058605533333333334,0,0
0.060277166666666666,0,0
0.06189508333333333,0,0
0.06378525,0,0
0.06522598333333333,0,0
0.06696928333333334,0,0
0.06856811666666668,0,0
0.0702772,0,0
0.07189821666666667,0,0
0.07360945,0,0
0.07526701666666666,0,0
0.07694401666666666,0,0
0.07856163333333334,0,0
0.08129243333333334,0,0
0.08213508333333333,0,0
0.0846605,0,0
0.08578423333333333,0,0
0.08827116666666668,0,0
0.08945146666666666,0,0
0.09128866666666666,0,0
0.09311358333333333,0,0
0.09462291666666667,0,0
0.09524806666666667,0,0
0.09855173333333334,0,0
0.10022093333333335,0,0
0.101891,0,0
0.10356163333333333,0,0
0.105263,0,0
0.10693138333333332,0,0
0.10860031666666667,0,0
0.11028425,0,0
0.11192638333333332,0,0
0.1136273,0,0
0.11526538333333333,0,0
0.11705438333333333,0,0
0.11861726666666667,0,0
0.1202935,0,0
0.1219479,0,0
0.12362395,0,0
0.12528923333333333,0,0
0.12696093333333333,0,0
0.12861353333333334,0,0
0.13029176666666667,0,0
0.13195063333333332,0,0
0.13407153333333333,0,0
0.13527843333333334,0,0
0.13695883333333334,0,0
0.13860838333333333,0,0
0.14048978333333334,0,0
0.14258605000000002,0,0
0.14413019999999999,0,0
0.1452809,0,0
0.1479569166666667,0,0
0.14861593333333334,0,0
0.15135243333333334,0,0
0.15195033333333335,0,0
0.15493995000000002,0,0
0.15527656666666664,0,0
0.15795108333333335,0,0
0.15880301666666669,0,0
0.16128293333333335,0,0
0.16355151666666667,0,0
0.16528501666666667,0,0
0.16694251666666665,0,0
0.16861021666666665,0,0
0.17028825,0,0
0.1719472,0,0
0.17362539999999999,0,0
0.17528890000000003,0,0
0.17715231666666664,0,0
0.17861776666666668,0,0
0.18029189999999998,0,0
0.18194396666666668,0,0
0.18382466666666666,0,0
0.18531945,0,0
0.18696653333333332,0,0
0.18862700000000002,0,0
0.19029386666666667,0,0
0.1919755333333333,0,0
0.19367366666666666,0,0
0.19546371666666668,0,0
0.19796218333333332,0,0
0.1991301166666667,0,0
0.20132466666666665,0,0
0.20280078333333335,0,0
0.20463473333333335,0,0
0.20529338333333333,0,0
0.20796265,0,0
0.20864171666666667,0,0
0.21129391666666666,0,0
0.21218673333333332,0,0
0.21463311666666665,0,0
0.21586991666666666,0,0
0.21803833333333333,0,0
0.21957088333333336,0,0
0.22160795000000003,0,0
0.22355155000000002,0,0
0.22522295,0,0
0.22690136666666666,0,0
0.22863151666666667,0,0
0.23030058333333334,0,0
0.2319599,0,0
0.23370551666666667,0,0
0.23530003333333335,0,0
0.2369621,0,0
0.23862945,0,0
0.24030061666666666,0,0
0.24196821666666668,0,0
0.24363243333333334,0,0
0.24547226666666666,0,0
0.24696136666666668,0,0
0.24862671666666666,0,0
0.2504454,0,0
0.25196033333333334,0,0
0.2538183333333333,0,0
0.2552999833333333,0,0
0.25716436666666664,0,0
0.25863835,0,0
0.26083413333333333,0,0
0.2619677,0,0
0.26397248333333334,0,0
0.26529625,0,0
0.26767845,0,0
0.2686297833333333,0,0
0.27129678333333335,0,0
0.27195936666666665,0,0
0.2746362,0,0
0.2754990333333333,0,0
0.2779678333333333,0,0
0.2791635833333333,0,0
0.2812956166666667,0,0
0.28283396666666666,0,0
0.284667,0,0
0.2864969333333333,0,0
0.2882752333333333,0,0
0.2898746833333333,0,0
0.29129705,0,0
0.29350206666666667,0,0
0.29521806666666667,0,0
0.29688326666666665,0,0
0.29855610000000005,0,0
0.30022495,0,0
0.3019657666666667,0,0
0.30363301666666664,0,0
0.3052925833333333,0,0
0.30696433333333334,0,0
0.30863298333333333,0,0
0.31029595000000004,0,0
0.31207505,0,0
0.31363013333333334,0,0
0.31577295,0,0
0.31703764999999995,0,0
0.31917558333333335,0,0
0.32029613333333334,0,0
0.3225186333333333,0,0
0.32425248333333334,0,0
0.3260058,0,0
0.32775116666666665,0,0
0.3295060166666667,0,0
