time(ms), time(min), bat 1 current, bat 1 voltage, bat 2 current, bat 2 voltage, bat 1 soc, bat 2 soc, bat 1 soh, bat 2 soh, bat 1 min cell temp, bat 2 min cell temp, bat 1 max cell temp, bat 2 max cell temp, bat 1 avg cell temp, bat 2 avg cell temp, bat 1 cell 1 temp, bat 1 cell 2 temp, bat 1 cell 3 temp, bat 1 cell 4 temp, bat 1 cell 5 temp, bat 1 cell 6 temp, bat 1 cell 7 temp, bat 1 cell 8 temp, bat 1 cell 9 temp, bat 1 cell 10 temp, bat 1 cell 11 temp, bat 1 cell 12 temp, bat 1 cell 13 temp, bat 1 cell 14 temp, bat 1 cell 15 temp, bat 1 cell 16 temp, bat 2 cell 1 temp, bat 2 cell 2 temp, bat 2 cell 3 temp, bat 2 cell 4 temp, bat 2 cell 5 temp, bat 2 cell 6 temp, bat 2 cell 7 temp, bat 2 cell 8 temp, bat 2 cell 9 temp, bat 2 cell 10 temp, bat 2 cell 11 temp, bat 2 cell 12 temp, bat 2 cell 13 temp, bat 2 cell 14 temp, bat 2 cell 15 temp, bat 2 cell 16 temp, bat 1 min cell volt, bat 2 min cell volt, bat 1 max cell volt, bat 2 max cell volt, inverter operating time, requested torque, motor rpm, motor power, motor temp, IAS, stall_pressure_diff_raw, stall_warn_active, stall_calibrated_value, inverter temp, bat 1 cooling temp, inverter cooling temp 1, inverter cooling temp 2, remaining flight time, PRESSURE_ALT, LAT, LNG, GROUND_SPEED, ACC_LONG, ACC_LAT, ACC_NORM, PITCH, ROLL, TIMESTAMP, HEADING, STALL_DIFF_PRESSURE, QNG, OAT, ISO leakage current
5026.846, 0.08201956666666667, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5126.957, 0.08544928333333333, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5231.473, 0.08702006666666666, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 4148.5, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5346.579, 0.08868376666666666, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 4148.5, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5446.582, 0.09035581666666667, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5546.695, 0.09202881666666667, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5646.7, 0.09368775, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5746.727, 0.09535323333333334, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5866.573, 0.09701641666666666, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
5966.689, 0.09868781666666666, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6066.692, 0.10085258333333333, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6166.722, 0.1020224, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6278.102, 0.10463503333333334, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6380.974, 0.10535035, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, -0.05891518554687991, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6481.21, 0.10799791666666667, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, -0.05891518554687991, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6581.44, 0.10919206666666667, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.4, 0, 4158.4, 0, 0, 0, 0, 0, 0, -0.05891518554687991, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6686.588, 0.11132748333333334, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.5, 0, 4158.5, 0, 0, 0, 0, 0, 0, -0.05891518554687991, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6786.59, 0.11201715000000001, 0, 0, 0.0, 398.0, 0, 100, 0, 100, 0, 17, 0, 18, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 18, 18, 18, 17, 18, 17, 18, 17, 17, 17, 17, 17, 17, 17, 0, 4148.5, 0, 4158.5, 0, 0, 0, 0, 0, 0, -0.05891518554687991, 0, 0, 0, 22, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
