time(min),SOC<30%,STALL WARNING
0,0,0
0.02856785,0,0
0.03127758333333333,0,0
0.03189951666666667,0,0
0.03467846666666667,0,0
0.03523671666666667,0,0
0.037939600000000004,0,0
0.0385647,0,0
0.04126965,0,0
0.041936466666666665,0,0
0.04460276666666667,0,0
0.045449633333333336,0,0
0.0479423,0,0
0.04911625,0,0
0.051355000000000005,0,0
0.05355008333333334,0,0
0.055218800000000005,0,0
0.05688616666666667,0,0
0.058555333333333334,0,0
0.06022151666666667,0,0
0.06190523333333333,0,0
0.06356801666666667,0,0
0.06523651666666666,0,0
0.06708168333333334,0,0
0.06857093333333333,0,0
0.07024651666666668,0,0
0.07190174999999999,0,0
0.07357828333333334,0,0
0.07526436666666667,0,0
0.0769165,0,0
0.07856780000000001,0,0
0.08024136666666666,0,0
0.08189756666666667,0,0
0.08377335,0,0
0.08523291666666667,0,0
0.08690859999999999,0,0
0.08856285,0,0
0.09024023333333334,0,0
0.09197391666666667,0,0
0.09357571666666666,0,0
0.09553281666666667,0,0
0.09691113333333333,0,0
0.09919935,0,0
0.10047418333333333,0,0
0.10254946666666666,0,0
0.10357928333333333,0,0
0.10522911666666668,0,0
0.1069167,0,0
0.10910941666666665,0,0
0.11127613333333333,0,0
0.11191758333333333,0,0
0.11460285,0,0
0.11523978333333333,0,0
0.11807363333333333,0,0
0.11856915000000001,0,0
0.12160316666666666,0,0
0.12354718333333334,0,0
0.12522048333333333,0,0
0.12689023333333332,0,0
0.12855386666666666,0,0
0.13022866666666666,0,0
0.13189911666666668,0,0
0.13356655,0,0
0.1352296,0,0
0.13690586666666668,0,0
0.1385699,0,0
0.14024558333333334,0,0
0.14195995,0,0
0.14357984999999998,0,0
0.1452301,0,0
0.14691113333333333,0,0
0.14856695,0,0
0.15049110000000002,0,0
0.15191259999999998,0,0
0.15359366666666668,0,0
0.15524903333333331,0,0
0.15692993333333333,0,0
0.1585983333333333,0,0
0.16124606666666666,0,0
0.16191758333333334,0,0
0.16458111666666667,0,0
0.1660343333333333,0,0
0.16802306666666667,0,0
0.16858853333333332,0,0
0.17131258333333332,0,0
0.17354978333333332,0,0
0.17521945,0,0
