time(min),STALL WARNING
0.05465435,0
0.05535341666666667,0
0.058013716666666666,0
0.058684683333333335,0
0.061350466666666666,0
0.06202193333333333,0
0.06468625,0
0.0653506,0
0.0680183,0
0.06868251666666667,0
0.07135788333333333,0
0.07202051666666666,0
0.07469746666666667,0
0.07535485,0
0.07802970000000001,0
0.07868228333333332,0
0.0814828,0
0.0820192,0
0.08484398333333333,0
0.08535306666666667,0
0.08828331666666667,0
0.08868151666666665,0
0.0919647,0
0.09219083333333333,0
0.09531661666666667,0
0.09698568333333332,0
0.09868408333333334,0
0.09949735000000001,0
0.10201798333333333,0
0.10369598333333334,0
0.10535599999999999,0
0.1070237,0
0.1086985,0
0.11049831666666667,0
0.11201538333333333,0
0.11368909999999999,0
0.11535233333333333,0
0.1170671,0
0.11869713333333334,0
0.12037133333333333,0
0.12203308333333333,0
0.123707,0
0.12603366666666668,0
0.12704166666666666,0
0.1288348,0
0.13130136666666667,0
0.13249729999999998,0
0.13468838333333333,0
0.13618871666666668,0
0.1380286166666667,0
0.13870035,0
0.1413565,0
0.14282888333333332,0
0.14469015,0
0.14536993333333334,0
0.14802468333333332,0
0.14870334999999998,0
0.1514564,0
0.15203655,0
0.15495218333333333,0
0.15537091666666666,0
0.15864883333333335,0
0.1603188,0
0.16198583333333333,0
0.16366863333333334,0
0.16536783333333333,0
0.16702640000000002,0
0.16870583333333333,0
0.17038506666666667,0
0.17203045,0
0.17381551666666667,0
0.17539191666666665,0
0.17704786666666666,0
0.1787037,0
0.1803829,0
0.1820372,0
0.18371933333333332,0
0.18536735,0
0.18718148333333332,0
0.18870351666666665,0
0.19038808333333332,0
0.19205773333333334,0
0.1939159666666667,0
0.19536713333333333,0
0.1976186,0
0.1987001,0
0.20134983333333334,0
0.20203105,0
0.20468948333333334,0
0.20551463333333334,0
0.20802758333333335,0
0.20918085,0
0.21135790000000002,0
0.21285145,0
0.21469133333333332,0
0.216503,0
0.21806698333333333,0
0.2187000666666667,0
0.22162006666666667,0
0.22203675,0
0.22469018333333332,0
0.22539041666666665,0
0.2286503,0
0.23031528333333331,0
0.23201666666666668,0
0.23382505,0
0.23537181666666665,0
0.23706055,0
0.2386982666666667,0
0.2403902,0
0.24206526666666667,0
0.24372728333333335,0
0.24537041666666667,0
0.24705551666666667,0
0.24870541666666668,0
0.25040813333333334,0
0.2520327666666667,0
0.2537257666666667,0
0.25536916666666665,0
0.2570551,0
0.258726,0
0.26039295,0
0.26203105,0
0.2637245166666667,0
0.2653657333333333,0
0.26709116666666666,0
0.2687053,0
0.27039006666666665,0
0.2720312,0
0.27372335000000003,0
0.27539803333333335,0
0.27705475,0
0.2787019166666667,0
0.2806155666666667,0
0.28203703333333335,0
0.2843045666666667,0
0.28536655,0
0.28763110000000003,0
0.28870250000000003,0
0.29133335,0
0.29206553333333335,0
0.294689,0
0.29536371666666666,0
0.29802613333333333,0
0.29869833333333334,0
0.3013980833333333,0
0.3022980833333333,0
0.30469219999999997,0
0.3059718833333333,0
0.30802355000000003,0
0.3096311333333333,0
0.3113627666666667,0
0.31329771666666667,0
0.3146900166666667,0
0.31536698333333335,0
0.31808943333333334,0
0.31869723333333333,0
0.3216215666666667,0
0.3236476833333333,0
0.32531461666666667,0
0.32698255000000004,0
0.3287034333333333,0
0.3303709666666667,0
0.3320385,0
0.33370133333333335,0
0.33536858333333336,0
0.33705915,0
0.33870266666666665,0
0.3403915,0
0.3420629166666667,0
0.34372556666666665,0
0.34536313333333335,0
0.3470560833333334,0
0.3486980833333333,0
0.3506456333333334,0
0.35203928333333334,0
0.35372501666666667,0
0.35536368333333335,0
0.35705841666666666,0
0.35872595,0
0.36038998333333333,0
0.36203739999999995,0
0.3646646,0
0.36553668333333333,0
0.36799615,0
0.36928513333333335,0
0.3713488166666667,0
0.37301938333333334,0
0.3746845,0
0.3753951,0
0.37802573333333334,0
0.3786981,0
0.38135868333333334,0
0.3820457,0
0.38473283333333336,0
0.3856812666666667,0
0.38828898333333334,0
0.3893477833333333,0
0.3916532833333333,0
0.3936515666666667,0
0.3953151833333333,0
0.39698126666666667,0
0.39865439999999996,0
0.39910296666666667,0
0.4020329333333333,0
0.4037058,0
0.4053664666666667,0
0.40705671666666665,0
0.4087287,0
0.41039041666666665,0
0.4120296666666666,0
0.41372213333333335,0
0.41536353333333337,0
0.4170215833333333,0
0.41870593333333334,0
0.4203929,0
0.42203949999999996,0
0.42372231666666665,0
0.4253992166666667,0
0.4270607166666667,0
0.42893871666666666,0
0.43039115,0
0.4320375666666667,0
0.4337127333333333,0
0.435452,0
0.4370606833333333,0
0.43869978333333337,0
0.4403918333333333,0
0.4420622666666667,0
0.4438861333333334,0
0.4453647166666667,0
0.44705893333333335,0
0.44869805,0
0.45098984999999997,0
0.4520300666666667,0
0.45462948333333336,0
0.4553637,0
0.45801889999999995,0
0.45882399999999995,0
0.46135665000000003,0
0.46253488333333337,0
0.46469000000000005,0
0.4662514,0
0.4680263333333334,0
0.4687035,0
0.4713536,0
0.4721253,0
0.47469,0
0.47578168333333337,0
0.47802016666666663,0
0.47945185,0
0.4813546833333333,0
0.48311943333333335,0
0.48531566666666665,0
0.48698426666666667,0
0.48865328333333335,0
0.49031569999999997,0
0.49201765000000003,0
0.4937019166666667,0
0.4953641166666667,0
0.4970554166666667,0
0.4986968666666667,0
0.5004244333333333,0
0.5020358,0
0.5037265333333334,0
0.5053719833333333,0
0.5073071666666666,0
0.50885205,0
0.5106112666666667,0
0.5123699,0
0.5141339166666666,0
0.51588705,0
0.5176094166666666,0
0.5194536833333333,0
0.52091825,0
0.52292045,0
0.5246313333333333,0
0.5262078,0
0.52802525,0
0.5297811166666666,0
0.5313603333333333,0
0.5329522999999999,0
0.5347792666666666,0
0.536464,0
0.5380234833333333,0
0.5397865333333334,0
0.5414775666666667,0
0.5432186333333333,0
0.5449794,0
0.5467327833333333,0
0.5483206500000001,0
0.5500372333333333,0
0.5517919333333334,0
0.5533239,0
0.5550432833333334,0
0.5567984333333333,0
0.5586506166666666,0
0.5603228166666666,0
0.5620386166666667,0
0.5637158666666666,0
0.5653635166666667,0
0.5670880666666667,0
0.5687038333333334,0
0.5703959166666667,0
0.5721036833333333,0
0.57372645,0
0.5754024333333333,0
0.5771132666666667,0
0.5787018666666667,0
0.5803984000000001,0
0.58215145,0
0.5836927500000001,0
0.5854057833333334,0
0.5871493166666667,0
0.5887014166666666,0
0.5903966,0
0.5921898166666667,0
0.5937231166666667,0
0.5953943833333334,0
0.59716185,0
0.5988840166666666,0
0.6003991833333333,0
0.6024020666666667,0
0.6039227166666666,0
0.6056957333333333,0
0.6075049833333334,0
0.6091992666666667,0
0.6109522166666667,0
0.6125487,0
0.6142461833333334,0
0.6159870000000001,0
0.6176435666666666,0
0.6192538999999999,0
0.6212983,0
0.6225592000000001,0
0.6246899499999999,0
0.6264727833333333,0
0.6280528166666667,0
0.6297446,0
0.631354,0
0.6327815499999999,0
0.6347342666666667,0
0.6365302666666667,0
0.6382647833333334,0
0.6400212,0
0.6417733,0
0.6432746666666668,0
0.6450478000000001,0
0.6469848833333334,0
0.6486519166666667,0
0.6500825666666666,0
0.65203085,0
0.65370415,0
0.6553818,0
0.6570512000000001,0
0.6587197666666667,0
0.6603866,0
0.6620888833333333,0
0.6637213500000001,0
0.6654012166666666,0
0.6671085833333333,0
0.66870505,0
0.6704062833333333,0
0.67212745,0
0.6738680333333333,0
0.6754022,0
0.6771721,0
0.6787047333333334,0
0.6803894833333333,0
0.6820319666666667,0
0.6837135,0
0.6853663000000001,0
0.6870886166666668,0
0.6887054666666667,0
0.6904751,0
0.6922249,0
0.6937655666666667,0
0.6954805666666667,0
0.6972348333333332,0
0.6992574166666666,0
0.7008237500000001,0
0.7022717333333333,0
0.7040151833333333,0
0.7058215666666667,0
0.7078010333333333,0
0.7095712333333333,0
0.7113556833333333,0
0.7126446333333333,0
0.7146882833333333,0
0.7160904,0
0.7180259,0
0.7197984333333334,0
0.7215561,0
0.7231358,0
0.7248204166666666,0
0.7266312,0
0.7283471333333333,0
0.7301000666666667,0
0.7316367500000001,0
0.7333537166666666,0
0.7353167166666666,0
0.7369827833333333,0
0.7387022833333333,0
0.7403703166666666,0
0.74203895,0
0.7437213666666667,0
0.7453671666666667,0
0.7470699333333334,0
0.7487002166666666,0
0.7503892666666666,0
0.75203295,0
0.7537243666666666,0
0.7554083,0
0.7571642833333334,0
0.7587366666666666,0
0.7604052,0
0.7620555333333334,0
0.7639106333333333,0
0.76566815,0
0.76704115,0
0.7690014333333334,0
0.7706984,0
0.7723533166666666,0
0.77420235,0
0.7759548000000001,0
0.7775136666666667,0
0.7792145333333333,0
0.7809653166666667,0
0.7825196333333333,0
0.78433545,0
0.7859788833333333,0
0.78801375,0
0.7892387333333334,0
0.7913520666666667,0
0.7925282666666668,0
0.7946850833333334,0
0.7960024666666666,0
0.7980223333333333,0
0.7995096166666666,0
0.8014516666666667,0
0.80324595,0
0.8049601333333334,0
0.8062646666666666,0
0.8080335666666667,0
0.8100384166666666,0
0.8119864333333333,0
0.8136531833333334,0
0.81531625,0
0.81638495,0
0.8186543833333333,0
0.8203229333333333,0
0.8220368666666666,0
0.8237048,0
0.8253751,0
0.8270407833333333,0
0.8287016166666666,0
0.8303937,0
0.8320348999999999,0
0.833387,0
0.8353660166666668,0
0.83738055,0
0.8387015333333333,0
0.8403966333333334,0
0.8420679333333333,0
0.8437277,0
0.8454014000000001,0
0.8471537333333333,0
0.84870015,0
0.8507056166666667,0
0.8522537166666666,0
0.8539390333333333,0
0.8557457666666667,0
0.8572574833333333,0
0.8589523666666666,0
0.8607500666666666,0
0.8624386500000001,0
0.86396275,0
0.8657550666666666,0
0.8674263,0
0.8689741999999999,0
0.8707598000000001,0
0.8722725166666667,0
0.87398075,0
0.8757640833333333,0
0.8774754333333333,0
0.8792431166666667,0
0.8808087666666666,0
0.8825451166666667,0
0.8843490666666667,0
0.8858163,0
0.8875533666666666,0
0.8893061166666666,0
0.8912992666666666,0
0.8928088,0
0.8946828499999999,0
0.8963570666666667,0
0.8980178833333333,0
0.8995516333333333,0
0.9013583666666667,0
0.90280845,0
0.9046812666666666,0
0.9061378166666667,0
0.9080181166666667,0
0.9097851499999999,0
0.9113566666666667,0
0.9128985000000001,0
0.9146827166666667,0
0.91656105,0
0.9181107166666667,0
0.9199084666666667,0
0.9216278999999999,0
0.9234783833333333,0
0.9251676333333333,0
0.9269202833333333,0
0.9285218833333334,0
0.9302554166666667,0
0.9319659,0
0.93352765,0
0.9353224166666667,0
0.9369853833333334,0
0.9387016333333333,0
0.9403716000000001,0
0.9420469833333334,0
0.9437154333333333,0
0.9454814166666667,0
0.94705925,0
0.9486982166666666,0
0.9503489333333334,0
0.9520392666666667,0
0.9537233666666667,0
0.9557695333333334,0
0.9573495833333333,0
0.9590465666666667,0
0.9607997,0
0.9623537666666667,0
0.9640715833333333,0
0.9658151333333334,0
0.9674724666666666,0
0.96906675,0
0.9708680000000001,0
0.9725771999999999,0
0.9743741,0
0.9760864,0
0.9775918166666666,0
0.9793981833333334,0
0.9813473333333332,0
0.9828617,0
0.9847457,0
0.9862165666666667,0
0.9882950833333334,0
0.9898333833333333,0
0.9918168666666667,0
0.993489,0
0.99521095,0
0.9969035166666668,0
0.9986513499999999,0
1.0002247833333333,0
1.0020368333333334,0
1.0037206666666667,0
1.0054270666666667,0
1.0070551833333334,0
1.0087369833333333,0
1.0104534333333333,0
1.0120349166666667,0
1.01374465,0
1.0154604166666668,0
1.0170994666666666,0
1.0187485166666668,0
1.0204685333333334,0
1.0222076,0
1.02396525,0
1.0257146666666666,0
1.0274718166666668,0
1.0289870166666666,0
1.0307884333333333,0
1.0324826333333332,0
1.0341434333333333,0
1.0357621166666666,0
1.0374890666666665,0
1.0392684166666668,0
1.0410887333333334,0
1.0427962666666666,0
1.04446415,0
1.0461023666666667,0
1.0478138666666668,0
1.0491227833333332,0
1.0511538666666667,0
1.0528291166666668,0
1.0545541333333333,0
1.0562288833333333,0
1.0579677833333334,0
1.0595671166666667,0
1.06132345,0
1.0630031,0
1.0647810333333334,0
1.0663234666666668,0
1.06815175,0
1.069782,0
1.0713284166666668,0
1.07302195,0
1.0748290333333332,0
1.07651385,0
1.0782674,0
1.0798944833333333,0
1.0815565,0
1.0833133000000001,0
1.0848801666666665,0
1.0865707,0
1.0883122,0
1.0900745833333334,0
1.0918293000000001,0
1.0933512666666667,0
1.09508805,0
1.0968407,0
1.0985493333333334,0
1.1000649999999998,0
1.1019880166666667,0
1.1036566333333333,0
1.1053716166666667,0
1.1070403333333334,0
1.1087071666666666,0
1.1103803333333335,0
1.11215765,0
1.1137139833333334,0
1.1154712,0
1.11717125,0
1.1186970333333333,0
1.1203833,0
1.1220332,0
1.1237188166666667,0
1.1253802166666667,0
1.12718095,0
1.1286988666666666,0
1.1304988,0
1.1320397666666666,0
1.1337653666666667,0
1.1354016,0
1.1371917500000002,0
1.1387009833333332,0
1.1403897,0
1.1421964333333332,0
1.14419815,0
1.1457328833333333,0
1.1474636333333332,0
1.1492467,0
1.1508248666666667,0
1.1524962833333334,0
1.1544554666666667,0
1.1559867333333333,0
1.1579040666666667,0
1.1595981833333333,0
1.1612958833333333,0
1.1625584833333333,0
1.1646559166666666,0
1.1660563166666666,0
1.1680199166666667,0
1.1695938,0
1.1715551499999999,0
1.1730827666666668,0
1.1746651833333333,0
1.17657035,0
1.1779922,0
1.1794076333333332,0
1.1813646666666668,0
1.1833925833333332,0
1.18511395,0
1.1861294166666667,0
1.1886353166666668,0
1.1903165166666665,0
1.1919901166666669,0
1.1936507833333334,0
1.1953149833333334,0
1.1969830666666665,0
1.1986563166666666,0
1.20035185,0
1.2020349,0
1.2037070333333335,0
1.2054896000000002,0
1.2070515666666666,0
1.2087610833333333,0
1.2104029333333335,0
1.2120362500000001,0
1.2137144,0
1.2153730666666667,0
1.2170358666666667,0
1.2186994666666666,0
1.2205303333333335,0
1.2220369666666666,0
1.2238023833333334,0
1.2255536333333332,0
1.2271165333333334,0
1.2288052833333332,0
1.2305665333333333,0
1.2323643166666667,0
1.23432725,0
1.2360193499999999,0
1.2371250833333334,0
1.2392490333333332,0
1.2412550666666666,0
1.2429238833333334,0
1.2445930333333333,0
1.2458815333333335,0
1.2479695666666666,0
1.2496303833333333,0
1.2513477333333334,0
1.25291785,0
1.2546567166666667,0
1.2557084,0
1.2581738833333334,0
1.2599121,0
1.2616755333333334,0
1.26318705,0
1.2650136833333332,0
1.2666937833333332,0
1.268208,0
1.2700267666666667,0
1.2717377333333333,0
1.2732232,0
1.2749974166666667,0
1.2767457,0
1.2784158833333332,0
1.28008315,0
1.2817497,0
1.2834196000000002,0
1.2850873,0
1.2867529666666666,0
1.2883415333333332,0
1.2897697333333333,0
1.2914992666666667,0
1.29342855,0
1.2950407333333334,0
1.2967663666666667,0
1.2983543833333335,0
1.3000568333333333,0
1.3015622166666665,0
1.30335665,0
1.3050702666666667,0
1.3065802000000002,0
1.3083631500000001,0
1.31012895,0
1.3117954833333334,0
1.3134667,0
1.3151330666666665,0
1.3168030333333334,0
1.3184704,0
1.31982055,0
1.3218121333333335,0
1.3234792,0
1.3251496666666667,0
1.3268170166666666,0
1.3283766833333333,0
1.3298887,0
1.3315030166666666,0
1.3333860333333334,0
1.3348959166666667,0
1.3368287333333333,0
1.3383871166666665,0
1.3398529666666668,0
1.34151975,0
1.34350355,0
1.3448529999999999,0
1.3465196333333334,0
1.3482030166666665,0
1.3498696166666666,0
1.3515376833333332,0
1.3532041499999998,0
1.3550397166666668,0
1.3567307833333333,0
1.3584191666666665,0
1.3599773333333334,0
1.3617364833333334,0
1.3634806666666666,0
1.3652039333333335,0
1.3667608333333332,0
1.3682363333333332,0
1.3699043166666667,0
1.3717065333333334,0
1.3733017333333335,0
1.374903,0
1.3768958333333334,0
1.3782602666666666,0
1.3800778833333331,0
1.3818637,0
1.3832529333333334,0
1.3852459833333335,0
1.3869163,0
1.3883567333333333,0
1.3899391,0
1.3919157666666666,0
1.39358725,0
1.3952531166666668,0
1.3969199166666668,0
1.3986031333333333,0
1.4002697666666666,0
1.4019381,0
1.4033095666666666,0
1.4052864833333334,0
1.4069534833333335,0
1.4086364833333334,0
1.4103032,0
1.4119690166666667,0
1.4136365499999999,0
1.4153030333333334,0
1.4169701666666668,0
1.4186531833333333,0
1.4203198666666665,0
1.4219864333333334,0
1.4236532333333334,0
1.4253234166666666,0
1.4269865833333335,0
1.4286699,0
1.4303367333333332,0
1.4320034,0
1.4336699166666669,0
1.4353365833333334,0
1.4370033833333333,0
1.4385506166666666,0
1.4403533166666667,0
1.4420200333333335,0
1.4436867,0
1.4453534166666666,0
1.4470201166666665,0
1.4487032833333333,0
1.4503692000000001,0
1.4520366666666666,0
1.4534095500000002,0
1.4553867,0
1.4570533666666667,0
1.4587367166666665,0
1.4604041666666667,0
1.46207,0
1.4637367833333332,0
1.4654042333333333,0
1.4670700833333334,0
1.4687533833333333,0
1.47042005,0
1.47208675,0
1.4737533833333332,0
1.4754201,0
1.4770867833333332,0
1.4787701000000002,0
1.4804368666666667,0
1.4821032666666667,0
1.4837700833333334,0
1.4854367666666668,0
1.4871034666666667,0
1.4885679833333334,0
1.4903696166666667,0
1.4921201333333334,0
1.4937868,0
1.4954534,0
1.49712025,0
1.4988035000000002,0
1.50047015,0
1.5021368333333334,0
1.5035941333333334,0
1.5054868166666666,0
1.5071535166666665,0
1.5088369000000001,0
1.5105035166666665,0
1.5121702,0
1.5138369666666665,0
1.5155044666666666,0
1.5171704833333335,0
1.5186271833333331,0
1.5204132166666668,0
1.5221869000000001,0
1.5238535500000001,0
1.52552025,0
1.5271870833333334,0
1.5288399666666668,0
1.5305371666666665,0
1.5322039666666667,0
1.5338704833333334,0
1.5355370666666668,0
1.5372037500000002,0
1.53874705,0
1.5404882166666667,0
1.5422205,0
1.5438871166666666,0
1.5455538166666667,0
1.5472205499999998,0
1.5489039,0
1.5505704666666666,0
1.5522373,0
1.55390385,0
1.5555704833333335,0
1.55723705,0
1.5589205166666666,0
1.5605871833333333,0
1.5622538333333333,0
1.5639253499999999,0
1.5655870666666667,0
1.5672538166666667,0
1.5689371833333334,0
1.5706038666666666,0
1.5722705499999998,0
1.5739380666666667,0
1.5756038666666667,0
1.5772705833333334,0
1.5789538833333332,0
1.5806209833333333,0
1.5822873333333334,0
1.5839539833333334,0
1.5856206166666666,0
1.5872872666666666,0
1.5889553,0
1.5906373166666667,0
1.5923039333333333,0
1.59397065,0
1.59563725,0
1.5973046833333333,0
1.5988403666666668,0
1.6006540166666665,0
1.6023206333333333,0
1.6039873333333334,0
1.6056540166666666,0
1.6073206666666668,0
1.6090039,0
1.6106714833333333,0
1.6123373833333334,0
1.6140040166666665,0
1.6156707333333333,0
1.61733745,0
1.61903735,0
1.6207040333333333,0
1.6223707333333335,0
1.6240374000000002,0
1.6257040333333332,0
1.6273707499999999,0
1.6290374333333333,0
1.6307041666666666,0
1.6323707166666668,0
1.6340374333333334,0
1.6356750166666667,0
1.6373874666666668,0
1.6390541,0
1.6407206,0
1.6423874666666667,0
1.6440549833333333,0
1.6457208666666665,0
1.6473874833333333,0
1.6490708166666666,0
1.6507383666666666,0
1.65240415,0
1.6540708333333334,0
1.65573835,0
1.6574041,0
1.6590875,0
1.66075415,0
