time(min),SOC<30%,STALL WARNING
0,0,0
0.0279768,0,0
0.02857721666666667,0,0
0.03131381666666667,0,0
0.031908733333333335,0,0
0.03467691666666666,0,0
0.035244866666666666,0,0
0.03797543333333333,0,0
0.03857351666666667,0,0
0.0413057,0,0
0.04195313333333334,0,0
0.044639700000000004,0,0
0.04544758333333333,0,0
0.048570166666666664,0,0
0.05023955,0,0
0.0519108,0,0
0.053579049999999996,0,0
0.05524095,0,0
0.056954583333333336,0,0
0.058617916666666665,0,0
0.060286250000000006,0,0
0.06190608333333333,0,0
0.06378576666666667,0,0
0.06523735,0,0
0.06720296666666667,0,0
0.06858021666666667,0,0
0.07028625000000001,0,0
0.07191106666666666,0,0
0.07361821666666667,0,0
0.07528848333333334,0,0
0.07695293333333333,0,0
0.07857788333333333,0,0
0.08029,0,0
0.08190771666666666,0,0
0.08385058333333333,0,0
0.08524348333333334,0,0
0.08695736666666666,0,0
0.08857369999999999,0,0
0.09028951666666667,0,0
0.09196898333333334,0,0
0.09362111666666667,0,0
0.09553086666666666,0,0
0.09694946666666666,0,0
0.09919748333333334,0,0
0.10133638333333334,0,0
0.1025472,0,0
0.10464693333333333,0,0
0.106214,0,0
0.10797756666666668,0,0
0.1091439,0,0
0.11131065,0,0
0.1119157,0,0
0.11463923333333334,0,0
0.11524463333333333,0,0
0.11803631666666667,0,0
0.11857923333333333,0,0
0.12160393333333333,0,0
0.12193278333333332,0,0
0.12464236666666667,0,0
0.12689723333333333,0,0
0.12798294999999998,0,0
0.13023636666666666,0,0
0.13191028333333335,0,0
0.13357331666666666,0,0
0.13523883333333334,0,0
0.13691356666666668,0,0
0.13857886666666666,0,0
0.14025405000000002,0,0
0.14194798333333336,0,0
0.14362935000000002,0,0
0.14524528333333334,0,0
0.14696578333333332,0,0
0.14858035,0,0
0.15029926666666668,0,0
0.1519115,0,0
0.15364088333333334,0,0
0.15523788333333333,0,0
0.15696701666666668,0,0
0.15862225,0,0
0.16029938333333332,0,0
0.1619060333333333,0,0
0.1636341,0,0
0.1652424,0,0
0.16706046666666668,0,0
0.16857721666666667,0,0
0.17033146666666668,0,0
0.17190413333333332,0,0
0.17463845,0,0
0.175285,0,0
0.17798070000000002,0,0
0.17857308333333333,0,0
0.1813329,0,0
0.18196931666666666,0,0
0.1846817,0,0
0.18532849999999998,0,0
0.18827256666666667,0,0
0.18953695,0,0
