time(min),STALL WARNING
0,0
0.03530085,0
0.03696035,0
0.03862956666666666,0
0.0403006,0
0.041972866666666664,0
0.0436345,0
0.045437250000000005,0
0.04696338333333333,0
0.04862945,0
0.050468283333333336,0
0.05196421666666667,0
0.05362683333333334,0
0.0552943,0
0.0569693,0
0.058644999999999996,0
0.060300966666666664,0
0.0619667,0
0.06378653333333334,0
0.06529828333333333,0
0.06801478333333334,0
0.06865153333333333,0
0.07132133333333333,0
0.07198178333333334,0
0.07466363333333334,0
0.07532568333333334,0
0.07798625000000001,0
0.07864729999999999,0
0.08132343333333333,0
0.0819862,0
0.0847136,0
0.08531305,0
0.08799014999999999,0
0.08864351666666666,0
0.091322,0
0.09198730000000001,0
0.09465465,0
0.09553146666666666,0
0.09799341666666667,0
0.10024678333333333,0
0.10200041666666666,0
0.10366083333333333,0
0.10532773333333333,0
0.10700198333333333,0
0.10866958333333333,0
0.11033573333333334,0
0.1120017,0
0.11366235,0
0.11533033333333333,0
0.11750091666666668,0
0.11866473333333333,0
0.12056601666666666,0
0.12199455,0
0.12394526666666668,0
0.12583560000000002,0
0.12758098333333334,0
0.12866616666666666,0
0.13133016666666666,0
0.13199675,0
0.13468311666666666,0
0.13533008333333335,0
0.13803406666666668,0
0.1386692833333333,0
0.14132146666666667,0
0.14357695,0
0.1452452,0
0.1469161,0
0.1485825,0
0.15026206666666667,0
0.15190915000000002,0
0.15358588333333334,0
0.1553278,0
0.15699893333333334,0
0.15866863333333334,0
0.16033126666666667,0
0.16199545,0
0.16366581666666669,0
0.1653302,0
0.16717866666666664,0
0.16866523333333333,0
0.17033250000000003,0
0.17200153333333335,0
0.17459470000000002,0
0.17534205,0
0.17783590000000002,0
0.17866745,0
0.18126105,0
0.18200298333333334,0
0.18425275000000002,0
0.18561846666666668,0
0.18799006666666668,0
0.18956945,0
0.19132254999999998,0
0.19295211666666667,0
0.19465480000000002,0
0.1962981,0
0.1979939666666667,0
0.1996524,0
0.20138145000000002,0
0.20199515,0
0.2049395333333333,0
0.20533093333333333,0
0.20798971666666666,0
0.20889548333333333,0
0.21131818333333333,0
0.21358268333333333,0
0.21533325,0
0.21696355,0
0.21866745,0
0.22033486666666668,0
0.22199368333333333,0
0.22366116666666666,0
0.22534253333333332,0
0.22700225000000002,0
0.22866018333333335,0
0.23032868333333334,0
0.23199488333333332,0
0.23366056666666668,0
0.23550465,0
0.23699838333333334,0
0.23866626666666668,0
0.24033343333333332,0
0.2420070666666667,0
0.24366571666666664,0
0.2453335,0
0.24700041666666667,0
0.24878530000000001,0
0.25072065,0
0.2519992,0
0.2536611,0
0.25533545,0
0.25699783333333337,0
0.25867451666666663,0
0.26032986666666663,0
0.26209238333333335,0
0.26366485,0
0.2658885833333333,0
0.26751213333333335,0
0.26866311666666665,0
0.2703346,0
0.2719993666666667,0
0.2736620833333333,0
0.2753413,0
0.2772919,0
0.27866656666666667,0
0.28110471666666664,0
0.2820007666666666,0
0.2846766833333333,0
0.28533628333333333,0
0.28798815,0
0.2886997666666667,0
0.29158534999999997,0
0.2933177,0
0.29508835,0
0.29683523333333334,0
0.2983704,0
0.3001162333333333,0
0.30138856666666664,0
0.30358278333333333,0
0.3052495833333333,0
0.3069176666666667,0
0.30858441666666664,0
0.3102531333333333,0
0.31199703333333334,0
0.31366935,0
0.3153335333333333,0
0.31697885,0
0.3186674333333333,0
0.3203335333333333,0
0.32199421666666667,0
0.32417223333333334,0
0.3253428,0
0.32748188333333333,0
0.32920731666666664,0
0.33094528333333334,0
0.33270145,0
0.33432266666666666,0
0.3360224833333333,0
0.3377226,0
0.3394725833333333,0
0.3412068833333333,0
0.3427561333333333,0
0.34461448333333333,0
0.3457560666666667,0
0.34796438333333335,0
0.34958954999999997,0
0.35130314999999995,0
0.35273428333333334,0
0.3546467,0
0.356323,0
0.35798485,0
0.35951061666666667,0
0.36133015,0
0.3628302333333333,0
0.36465226666666667,0
0.3663398333333333,0
0.3680098,0
0.36954348333333337,0
0.37135655,0
0.37285948333333335,0
0.37464906666666664,0
0.37635788333333337,0
0.3779901,0
0.3795705833333333,0
0.38137353333333335,0
0.38310695,0
0.38474301666666666,0
0.38640006666666665,0
0.3882742,0
0.38991908333333336,0
0.3919127333333333,0
0.39358335,0
0.3953290166666667,0
0.3969929166666667,0
0.39866403333333333,0
0.4003158666666667,0
0.4019976666666667,0
0.40366678333333333,0
0.40533515000000003,0
0.40700298333333335,0
0.4086759166666667,0
0.4103328666666667,0
0.4120484,0
0.41397435,0
0.4155408666666667,0
0.41744671666666666,0
0.4190216666666667,0
0.4206077,0
0.4222778333333333,0
0.42398864999999997,0
0.42559205,0
0.4272953666666667,0
0.42905261666666666,0
0.43057436666666665,0
0.4323077,0
0.43410319999999997,0
0.43579304999999996,0
0.43731380000000003,0
0.43911258333333336,0
0.44081175,0
0.4423282666666667,0
0.44411063333333334,0
0.4458345,0
0.44735816666666667,0
0.4490810333333333,0
0.45083791666666667,0
0.45210896666666667,0
0.4543397833333333,0
0.4559160333333333,0
0.45745701666666666,0
0.459137,0
0.46083861666666665,0
0.46249185,0
0.46419191666666665,0
0.4658847333333333,0
0.46749830000000003,0
0.46916183333333333,0
0.47110875,0
0.47247001666666666,0
0.47416813333333335,0
0.4759296,0
0.4774778,0
0.47928631666666666,0
0.48099318333333335,0
0.4826983,0
0.4844457333333333,0
0.4859399166666667,0
0.48793158333333336,0
0.4894589,0
0.4912678833333333,0
0.4927281833333333,0
0.4946567333333333,0
0.4961928,0
0.49799391666666665,0
0.49994313333333334,0
0.5014981833333333,0
0.5032427333333334,0
0.5049424,0
0.5060411166666666,0
0.5079855833333333,0
0.50997285,0
0.5113657333333333,0
0.5133106,0
0.5149788166666667,0
0.5160038666666666,0
0.5183096666666667,0
0.5193596833333333,0
0.5216092666666666,0
0.5233265333333333,0
0.5246576166666667,0
0.5260264333333333,0
0.52832425,0
0.53001455,0
0.5313146166666667,0
0.5333289333333333,0
0.53469655,0
0.5360621333333333,0
0.53835995,0
0.5395102333333334,0
0.5413244,0
0.5435595,0
0.5452524,0
0.5469838166666667,0
0.5486449666666666,0
0.5502562166666667,0
0.5519934333333333,0
0.5536554499999999,0
0.5553304499999999,0
0.55699855,0
0.5586629666666666,0
0.5603331500000001,0
0.5619974999999999,0
0.56366615,0
0.5653337666666667,0
0.5670581333333333,0
0.5686669000000001,0
0.5703341000000001,0
0.5719941000000001,0
0.5736949333333334,0
0.5753461833333333,0
0.5770024,0
0.5791979666666666,0
0.5809014333333333,0
0.5826742500000001,0
0.5843172,0
0.5859224333333333,0
0.5877203166666666,0
0.5894492,0
0.59046295,0
0.5927283833333333,0
0.5945955166666667,0
0.5957364,0
0.59798605,0
0.5992608,0
0.6013476333333333,0
0.6025679833333333,0
0.6046566499999999,0
0.60623105,0
0.60826245,0
0.6100113833333333,0
0.6115715666666667,0
0.61328075,0
0.6150694666666666,0
0.6167839166666668,0
0.61852845,0
0.6200844833333334,0
0.6218015333333333,0
0.6233025333333334,0
0.6250848166666667,0
0.6269135666666666,0
0.62856505,0
0.6300892666666666,0
0.6318419000000001,0
0.6330973833333333,0
0.6351288833333333,0
0.6369183333333334,0
0.6385810166666667,0
0.6402504666666666,0
0.6419299333333334,0
0.6436085833333334,0
0.6453318833333334,0
0.64700185,0
0.6486689833333333,0
0.6502591000000001,0
0.6519939,0
0.6536648666666667,0
0.6554084499999999,0
0.6570024,0
0.6586917166666666,0
0.6604215666666667,0
0.6624447,0
0.6637149499999999,0
0.6654637833333333,0
0.6675215,0
0.6692018166666666,0
0.67066985,0
0.6726236833333333,0
0.6743228,0
