time(min),SOC<30%,STALL WARNING
0.5363364333333334,0,0
0.5379629333333333,0,0
0.5390705166666666,0,0
0.5413433333333333,0,0
0.5423472166666666,0,0
0.5446312666666667,0,0
0.5463437000000001,0,0
0.5479646666666667,0,0
0.5491017666666667,0,0
0.5513523166666667,0,0
0.5526156,0,0
0.5546235166666666,0,0
0.5561276,0,0
0.5579599666666666,0,0
0.5596603666666667,0,0
0.5612895,0,0
0.5629195333333333,0,0
0.5647099,0,0
0.5664547666666667,0,0
0.5682107333333334,0,0
0.5697615333333333,0,0
0.5716118166666667,0,0
0.5732107166666666,0,0
0.5747681833333333,0,0
0.57649335,0,0
0.5780788166666666,0,0
0.5800165333333333,0,0
0.5815810666666666,0,0
0.5833236666666667,0,0
0.58502875,0,0
0.5865860833333334,0,0
0.5882883666666667,0,0
0.5900414833333334,0,0
0.5917288166666667,0,0
0.5932943333333334,0,0
0.5950434,0,0
0.5966279666666666,0,0
0.5983039,0,0
0.6000485000000001,0,0
0.6019657166666667,0,0
0.6036327499999999,0,0
0.6053002833333333,0,0
0.60696745,0,0
0.6086360666666666,0,0
0.6103021666666666,0,0
0.6120782,0,0
0.6137949,0,0
0.6153141833333333,0,0
0.6169427166666667,0,0
0.6186482333333333,0,0
0.6203290666666667,0,0
0.6219883833333333,0,0
0.6236610666666667,0,0
0.625362,0,0
0.6271051333333333,0,0
0.6288699833333333,0,0
0.6303511333333334,0,0
0.6323426166666667,0,0
0.6337031666666667,0,0
0.63584545,0,0
0.6371371666666668,0,0
0.6391524,0,0
0.6403623833333334,0,0
0.6419898833333333,0,0
0.6443773666666667,0,0
0.6461374166666667,0,0
0.6478875333333334,0,0
0.64945085,0,0
0.65118595,0,0
0.6529456833333334,0,0
0.6546145999999999,0,0
0.6561958333333333,0,0
0.6579598166666667,0,0
0.6594627999999999,0,0
0.6612956,0,0
0.6629792499999999,0,0
0.6646300833333333,0,0
0.66621,0,0
0.6680098166666667,0,0
0.6690294999999999,0,0
0.6713309,0,0
0.6729971166666666,0,0
0.6746635166666667,0,0
0.6763476,0,0
0.6780132833333333,0,0
0.67980005,0,0
0.6814964166666667,0,0
0.6832465166666666,0,0
0.6848144166666666,0,0
0.6865171166666667,0,0
0.6883218,0,0
0.6899576,0,0
0.6915295333333333,0,0
0.6933272166666667,0,0
0.69502265,0,0
0.6965508166666666,0,0
0.6983400000000001,0,0
0.6998475,0,0
0.7015671166666667,0,0
0.7033405333333334,0,0
0.7049469333333334,0,0
0.7064055333333333,0,0
0.70834655,0,0
0.7100463,0,0
0.7117129999999999,0,0
0.7133796,0,0
0.7150461,0,0
0.7167296333333333,0,0
0.7183962666666667,0,0
0.72006295,0,0
0.72172945,0,0
0.7233961166666667,0,0
0.72506295,0,0
0.72674625,0,0
0.7284129166666667,0,0
0.7300795666666666,0,0
0.7317462333333333,0,0
0.7334146500000001,0,0
0.73507955,0,0
0.7367628833333334,0,0
0.7384295833333333,0,0
0.7400962666666666,0,0
0.7417629,0,0
0.7434295666666666,0,0
0.7450963333333334,0,0
0.7467795166666666,0,0
0.7484460333333334,0,0
0.75011345,0,0
0.7517960833333334,0,0
0.7532472166666666,0,0
0.7551295833333334,0,0
0.7567961999999999,0,0
0.7584627833333333,0,0
0.7601295333333333,0,0
0.7617961166666667,0,0
0.76346355,0,0
0.7651442,0,0
0.7668129333333333,0,0
0.7684795333333333,0,0
0.7701461833333333,0,0
0.7718129333333333,0,0
0.77347935,0,0
0.7751608,0,0
0.7768294333333334,0,0
0.7784962333333333,0,0
0.7801627166666667,0,0
0.7818294833333334,0,0
0.78349625,0,0
0.7851627666666667,0,0
0.7868460666666667,0,0
0.7885127999999999,0,0
0.7901794833333333,0,0
0.79184625,0,0
0.79351295,0,0
0.7951794166666667,0,0
0.7968628,0,0
0.7985295666666666,0,0
0.8001968666666667,0,0
0.8018795666666666,0,0
0.8035461666666666,0,0
0.8052128166666667,0,0
0.8068794666666667,0,0
0.80854615,0,0
0.8102278333333333,0,0
0.8118955333333334,0,0
0.8135647833333334,0,0
0.8152350333333334,0,0
0.8168971666666667,0,0
0.8185794833333333,0,0
0.8202461833333333,0,0
0.8219128666666666,0,0
0.82357945,0,0
0.82524615,0,0
0.8269127999999999,0,0
0.8285795166666666,0,0
0.83024615,0,0
0.8319274666666667,0,0
0.83359385,0,0
0.83526535,0,0
0.8369294333333334,0,0
0.8385961333333333,0,0
0.8402628166666667,0,0
0.8419294333333334,0,0
0.8436105833333334,0,0
0.8452784333333333,0,0
0.8469461,0,0
0.8486128166666667,0,0
0.8502799666666667,0,0
0.8519627666666667,0,0
0.8536294666666666,0,0
0.8552960666666667,0,0
0.8569628166666666,0,0
0.8586304333333333,0,0
0.86029615,0,0
0.8619628166666666,0,0
0.8636294166666667,0,0
0.8653107499999999,0,0
0.8669627833333333,0,0
0.8686461666666666,0,0
0.8703127833333333,0,0
0.8719794999999999,0,0
0.873646,0,0
0.8753187333333334,0,0
0.8769962,0,0
0.87866285,0,0
0.8803303666666666,0,0
0.8819961333333333,0,0
0.88366285,0,0
0.8853293833333333,0,0
0.8868796166666667,0,0
0.8886341166666667,0,0
0.8903221666666667,0,0
0.8919897666666666,0,0
0.8936164999999999,0,0
0.8953460666666667,0,0
0.8970294166666667,0,0
0.8986954333333333,0,0
0.9003626,0,0
0.9020460499999999,0,0
0.90371355,0,0
0.9053793166666666,0,0
0.9070460333333333,0,0
0.9087127666666667,0,0
0.9103796,0,0
0.9120461166666667,0,0
0.9137134166666667,0,0
0.9153794166666667,0,0
0.9169390333333333,0,0
0.9187131,0,0
0.9203953333333333,0,0
0.92206285,0,0
0.92372955,0,0
0.9253960166666666,0,0
0.9270795333333333,0,0
0.9287460833333333,0,0
0.9304127166666667,0,0
0.9320794666666666,0,0
0.9337461166666666,0,0
0.9354290666666667,0,0
0.93709605,0,0
0.93876345,0,0
0.9404292166666666,0,0
0.94209605,0,0
0.9437627333333334,0,0
0.9454293833333333,0,0
0.9471126666666667,0,0
0.94877935,0,0
0.950446,0,0
0.9521292833333332,0,0
0.9537959,0,0
0.9554628333333333,0,0
0.9571294,0,0
0.9587959666666667,0,0
0.9604626666666667,0,0
0.9621411,0,0
0.9638109499999999,0,0
0.9654813333333333,0,0
0.9671456166666667,0,0
0.9688126166666666,0,0
0.9704793666666667,0,0
0.9721460000000001,0,0
0.9738127000000001,0,0
0.9754940833333333,0,0
0.9771625666666667,0,0
0.9788293833333334,0,0
0.9804959833333333,0,0
0.98216275,0,0
0.9838293166666666,0,0
0.9854959666666667,0,0
0.98712835,0,0
0.9886695166666667,0,0
0.9902022333333333,0,0
0.9919885166666667,0,0
0.9938495833333333,0,0
0.9955126833333333,0,0
0.9971554666666667,0,0
0.9985521666666666,0,0
1.0003797,0,0
1.0022127166666666,0,0
1.0038803166666668,0,0
1.00554605,0,0
1.0072128166666667,0,0
1.0088794833333334,0,0
1.0105460666666668,0,0
1.0122245666666667,0,0
1.0138940166666668,0,0
1.0155645666666668,0,0
1.0172301666666665,0,0
1.0188961166666666,0,0
1.0205628,0,0
1.0222368333333334,0,0
1.0238961833333333,0,0
1.0255627833333334,0,0
1.0272461000000002,0,0
1.0289127833333334,0,0
1.03057935,0,0
1.03224625,0,0
1.0339127666666668,0,0
1.0355791166666668,0,0
1.0372626166666665,0,0
1.0388621833333334,0,0
1.0405960666666667,0,0
1.0422628333333332,0,0
1.0439293666666667,0,0
1.0455966666666667,0,0
1.0472794166666666,0,0
1.0489460833333333,0,0
1.0506127833333334,0,0
1.0522960666666668,0,0
1.0539632666666667,0,0
1.0556295333333332,0,0
1.05729605,0,0
1.0589627833333333,0,0
1.0606294166666665,0,0
1.0623146166666666,0,0
1.0639857499999998,0,0
1.0656860000000001,0,0
1.0673358,0,0
1.0690175833333333,0,0
1.0708544166666667,0,0
1.0725193666666666,0,0
1.0742046333333333,0,0
1.0758856833333335,0,0
1.07763805,0,0
1.0793292333333333,0,0
1.08099595,0,0
1.0826633833333332,0,0
1.0843292666666666,0,0
1.08599595,0,0
1.0876759833333334,0,0
1.08934585,0,0
1.0910125833333333,0,0
1.0926791833333334,0,0
1.0943458666666666,0,0
1.0960125166666668,0,0
1.09738545,0,0
1.0993625333333332,0,0
1.1010291833333334,0,0
1.10271255,0,0
1.1043791666666667,0,0
1.1060459833333334,0,0
1.10771255,0,0
1.1093791999999998,0,0
1.1110457166666667,0,0
1.1127124666666668,0,0
1.1143936666666665,0,0
1.11606015,0,0
1.1177290333333334,0,0
1.1193957833333334,0,0
1.1210625666666667,0,0
1.1227292166666667,0,0
1.1243959833333335,0,0
1.1260625666666666,0,0
1.1277458500000002,0,0
1.12941245,0,0
1.1310791833333333,0,0
1.1327458166666666,0,0
1.1344125,0,0
1.1360791333333335,0,0
1.1377625999999998,0,0
1.1394292,0,0
1.1410967166666666,0,0
1.1427624333333333,0,0
1.1444290333333333,0,0
1.1460958166666666,0,0
1.14775035,0,0
1.1494458333333333,0,0
1.1511125833333333,0,0
1.1527792,0,0
1.1544457333333333,0,0
1.1561125166666668,0,0
1.15779575,0,0
1.1594623499999999,0,0
1.1611289666666667,0,0
1.1627957833333333,0,0
1.1644623166666668,0,0
1.1661291166666667,0,0
1.1677947666666666,0,0
1.1694560666666667,0,0
1.1711398333333334,0,0
1.1725193833333334,0,0
1.1744566666666665,0,0
1.1761457833333333,0,0
1.17782905,0,0
1.1794958000000002,0,0
1.1811625,0,0
1.1828290666666668,0,0
1.1844951833333333,0,0
1.1861623666666667,0,0
1.1878458166666666,0,0
1.1895125333333332,0,0
1.19117925,0,0
1.1928457833333335,0,0
1.1945124833333334,0,0
1.19617905,0,0
1.1975513166666667,0,0
1.1995291,0,0
1.2011957666666666,0,0
1.2028624166666666,0,0
1.2045289666666665,0,0
1.2061959,0,0
1.2078791666666666,0,0
1.2095457166666668,0,0
1.2112124166666667,0,0
1.21287905,0,0
1.2145458666666666,0,0
1.2162123666666667,0,0
1.21780995,0,0
1.2195624666666667,0,0
1.22123005,0,0
1.2228957666666667,0,0
1.2245624000000002,0,0
1.2262290833333334,0,0
1.2278996333333334,0,0
1.2295791999999999,0,0
1.2312466666666668,0,0
1.2329123833333333,0,0
1.2345173166666668,0,0
1.2362623833333333,0,0
1.2379290833333332,0,0
1.2395957333333334,0,0
1.2412627,0,0
1.2429291333333334,0,0
1.2445950833333335,0,0
1.24626225,0,0
1.2479456833333333,0,0
1.2496124000000002,0,0
1.2512789666666666,0,0
1.2529458000000002,0,0
1.2546132166666668,0,0
1.2562789666666667,0,0
1.2579521833333331,0,0
1.2596290833333332,0,0
1.2612956833333333,0,0
1.2629625,0,0
1.2646291333333335,0,0
1.2662957499999998,0,0
1.2679697333333333,0,0
1.26964575,0,0
1.2713124166666665,0,0
1.2729789333333335,0,0
1.2746457,0,0
1.2763123166666668,0,0
1.2779957,0,0
1.2796623333333335,0,0
1.2813291833333333,0,0
1.2829957666666667,0,0
1.2846624333333334,0,0
1.2863307333333334,0,0
1.2880018166666667,0,0
1.2896789,0,0
1.2913456166666666,0,0
1.2930123333333334,0,0
1.2946680333333334,0,0
1.29634575,0,0
1.2980044666666666,0,0
1.29969585,0,0
1.3013624666666668,0,0
1.3030307166666666,0,0
1.3046958666666666,0,0
1.3063625833333334,0,0
1.3080305,0,0
1.3097125166666668,0,0
1.3113792166666667,0,0
1.3130458166666665,0,0
1.3147124333333333,0,0
1.3163791833333334,0,0
1.3180458166666666,0,0
1.3197291,0,0
1.3213957833333334,0,0
1.3230624500000001,0,0
1.3247291333333335,0,0
1.3263957333333334,0,0
1.3280678333333336,0,0
1.32974565,0,0
1.3314124166666665,0,0
1.3330792333333334,0,0
1.3347458833333332,0,0
1.33641245,0,0
1.3380859333333335,0,0
1.3397624333333333,0,0
1.3414291833333334,0,0
1.3430956833333332,0,0
1.3447623666666666,0,0
1.3464292,0,0
1.3481102500000002,0,0
1.34977905,0,0
1.3514457333333334,0,0
1.3531137,0,0
1.3547790666666668,0,0
1.3564459,0,0
1.3581222666666666,0,0
1.3597958666666665,0,0
1.3614625666666667,0,0
1.36312895,0,0
1.3647958333333334,0,0
1.3664625166666666,0,0
1.3681458000000002,0,0
1.36981245,0,0
1.3714791666666666,0,0
1.3731457166666667,0,0
1.3748124166666666,0,0
1.3764791166666668,0,0
1.3781624666666668,0,0
1.3798291,0,0
1.38149565,0,0
1.38316255,0,0
1.3848291333333334,0,0
1.3864958166666665,0,0
1.3881623833333334,0,0
1.3898430166666667,0,0
1.3915054500000001,0,0
1.3931805833333335,0,0
1.3948513666666666,0,0
1.3965184666666666,0,0
1.3981881333333332,0,0
1.3998517833333335,0,0
1.4015211166666668,0,0
1.4034956333333333,0,0
1.40516225,0,0
1.40682885,0,0
1.4084956666666668,0,0
1.4101622333333332,0,0
1.411843,0,0
1.4135098333333334,0,0
1.4151767166666667,0,0
1.4168470333333334,0,0
1.4185142166666667,0,0
1.420185,0,0
1.4218562833333332,0,0
1.4235551833333333,0,0
1.4251850000000001,0,0
1.4270631166666665,0,0
1.4288287833333333,0,0
1.4304954666666667,0,0
1.4321454166666667,0,0
1.4338287666666665,0,0
1.4354956166666666,0,0
1.4371623166666667,0,0
1.4388287,0,0
1.4404955833333333,0,0
1.4421622,0,0
1.4438289,0,0
1.4455096833333334,0,0
1.44717695,0,0
1.4488472833333332,0,0
1.4505141166666666,0,0
1.4521811833333333,0,0
1.4538485,0,0
1.4555139166666669,0,0
1.4571844333333335,0,0
1.4588516166666665,0,0
1.4608291,0,0
1.4624957166666668,0,0
1.4641623166666666,0,0
1.4658290166666665,0,0
1.46749565,0,0
1.4691625,0,0
1.4708457333333333,0,0
1.4725122666666668,0,0
1.4741789833333334,0,0
1.4758512166666666,0,0
1.4772177833333333,0,0
1.4791912333333335,0,0
1.48086205,0,0
1.4825289666666666,0,0
1.4841955666666666,0,0
1.4858551833333333,0,0
1.4875621833333332,0,0
1.4892289666666667,0,0
1.4908955333333334,0,0
1.4925620833333335,0,0
1.4942295833333332,0,0
1.4958955666666667,0,0
1.4975621833333332,0,0
1.4992287833333333,0,0
1.5009001333333334,0,0
1.5025788166666667,0,0
1.5042456166666665,0,0
1.5059121666666666,0,0
1.5075787333333335,0,0
1.5092454333333332,0,0
1.5109121333333333,0,0
1.5125788,0,0
1.5142454833333334,0,0
1.5159286833333334,0,0
1.5175954333333332,0,0
1.51926215,0,0
1.5209455166666666,0,0
1.5226122166666665,0,0
1.5242788166666668,0,0
1.5259620999999999,0,0
1.52762885,0,0
1.5292955,0,0
1.5309621500000001,0,0
1.5326288333333333,0,0
1.5342949000000001,0,0
1.5359954666666666,0,0
1.5376621166666666,0,0
1.5393288666666667,0,0
1.5409955166666667,0,0
1.5426649,0,0
1.5443432000000001,0,0
1.5460121833333333,0,0
1.5476788333333333,0,0
1.54934555,0,0
1.5510121333333333,0,0
1.5526788166666667,0,0
1.5543595833333332,0,0
1.55602885,0,0
1.5576954,0,0
1.5593621833333333,0,0
1.56102885,0,0
1.5626953833333332,0,0
1.5643809833333333,0,0
1.56604535,0,0
1.5677121333333335,0,0
1.5693787,0,0
1.5710601666666666,0,0
1.5727303499999998,0,0
1.5743976666666666,0,0
1.57606215,0,0
1.5777286666666668,0,0
1.5793955333333334,0,0
1.5810621166666667,0,0
1.5827428833333335,0,0
1.5843954666666666,0,0
1.5860789166666667,0,0
1.5877453166666666,0,0
1.5894120666666667,0,0
1.5910788833333331,0,0
1.5927455333333334,0,0
1.5944121166666667,0,0
1.5958527,0,0
1.5977621666666666,0,0
1.5994287166666665,0,0
1.6010963333333332,0,0
1.60276225,0,0
1.6044287833333333,0,0
1.6061121333333335,0,0
1.6077787,0,0
1.60944525,0,0
1.6111122333333332,0,0
1.6127787333333334,0,0
1.6144602166666666,0,0
1.6161287500000001,0,0
1.6177954666666667,0,0
1.6194621333333334,0,0
1.6211287666666665,0,0
1.62279545,0,0
1.6244622,0,0
1.6261448500000002,0,0
1.6278120666666667,0,0
1.6294788333333332,0,0
1.6311453666666667,0,0
1.6328122,0,0
1.6344788666666668,0,0
1.6361164333333333,0,0
1.6378287500000002,0,0
1.6394954,0,0
1.6411620999999998,0,0
1.6428287,0,0
1.6444954999999999,0,0
1.6461665333333333,0,0
1.6478454,0,0
1.6495121666666666,0,0
1.6511787333333334,0,0
1.65284545,0,0
1.6545127,0,0
1.6561954333333333,0,0
1.6578621333333334,0,0
1.6595287333333333,0,0
1.6611952666666667,0,0
1.6628628166666666,0,0
1.6645287166666667,0,0
1.66621205,0,0
1.6678798333333331,0,0
1.66954545,0,0
1.67121205,0,0
1.6728794666666666,0,0
1.6745521333333333,0,0
1.6762286666666666,0,0
1.6778953666666665,0,0
1.6795626333333333,0,0
1.6812287166666666,0,0
1.6828952833333335,0,0
1.6845621333333334,0,0
1.68624535,0,0
1.6879127166666668,0,0
1.6895786333333331,0,0
1.6912454666666668,0,0
1.6929121166666667,0,0
1.6945795166666666,0,0
1.6959514666666666,0,0
1.6979279833333334,0,0
1.69959535,0,0
1.70126205,0,0
1.7029295666666668,0,0
1.7045964666666666,0,0
1.7062787666666666,0,0
1.7079467,0,0
1.70961195,0,0
1.7112779,0,0
1.7129461666666668,0,0
1.7146130833333333,0,0
1.7162952833333334,0,0
1.71796195,0,0
1.7196287166666666,0,0
1.7212969166666667,0,0
1.722962,0,0
1.7246307166666666,0,0
1.7263120666666667,0,0
1.7279783,0,0
1.7296452166666667,0,0
1.7313119000000001,0,0
1.7329795000000001,0,0
1.7346462833333334,0,0
1.73632855,0,0
1.7379953,0,0
1.7396633333333333,0,0
1.7413287166666667,0,0
1.7429953666666667,0,0
1.7446628666666666,0,0
1.7463312666666668,0,0
1.74801195,0,0
1.7496781166666668,0,0
1.7513452666666667,0,0
1.7530136666666667,0,0
1.7546786166666668,0,0
1.7563315,0,0
1.7580288166666669,0,0
1.7596954166666667,0,0
1.76136215,0,0
1.7630286499999999,0,0
1.7646954833333335,0,0
1.7663787,0,0
1.7680455499999999,0,0
1.7697120666666668,0,0
1.77137875,0,0
1.7730459666666667,0,0
1.7747119500000001,0,0
1.7763953333333333,0,0
1.7780619666666666,0,0
1.7797287333333334,0,0
1.78139545,0,0
1.783063,0,0
1.7847288333333333,0,0
1.7864121,0,0
1.7880787333333334,0,0
1.7897453166666666,0,0
1.7914115666666668,0,0
1.7930900666666665,0,0
1.7947596833333335,0,0
1.7963679166666666,0,0
1.7980955166666666,0,0
1.7997620166666668,0,0
1.8014287833333333,0,0
1.8030953666666665,0,0
1.8047620666666666,0,0
1.8063966833333334,0,0
1.8081119833333332,0,0
1.8097786166666667,0,0
1.8114454333333332,0,0
1.8131121,0,0
1.8147788333333332,0,0
1.8164620333333332,0,0
1.81812875,0,0
1.8197953500000001,0,0
1.8214629833333333,0,0
1.8231287500000002,0,0
1.82479535,0,0
1.8264780833333334,0,0
1.8281453833333332,0,0
1.8298120666666666,0,0
1.8314796833333333,0,0
1.8331453500000001,0,0
1.8348121666666666,0,0
1.8364871666666667,0,0
1.8381619166666665,0,0
1.8398286,0,0
1.8414954333333333,0,0
1.8431621166666667,0,0
1.8448286333333332,0,0
1.8463729833333333,0,0
1.8481786833333333,0,0
1.8498454333333332,0,0
1.8515124333333333,0,0
1.8531787833333333,0,0
1.85484545,0,0
1.8565187333333333,0,0
1.8581953666666666,0,0
1.8598620166666668,0,0
1.86153075,0,0
1.8631953833333332,0,0
1.8648619833333333,0,0
1.8665044166666667,0,0
1.8682287333333334,0,0
1.8698952999999998,0,0
1.8715620166666667,0,0
1.8732286166666667,0,0
1.87489535,0,0
1.8765628333333333,0,0
1.87822865,0,0
1.8799139,0,0
1.8815838166666665,0,0
1.8832513833333333,0,0
1.8849178999999998,0,0
1.8866013666666666,0,0
1.8885785000000002,0,0
1.8902451,0,0
1.8919118,0,0
1.8935785,0,0
1.8952612333333334,0,0
1.8969284833333333,0,0
1.8985953,0,0
1.9002620000000001,0,0
1.9019281166666668,0,0
1.9035952166666668,0,0
1.9052779,0,0
1.9069451000000002,0,0
1.9086117666666667,0,0
1.9102784833333333,0,0
1.91194515,0,0
1.9136118166666667,0,0
1.9152947833333334,0,0
1.9169619666666666,0,0
1.9186452166666668,0,0
1.9203119833333333,0,0
1.9219784833333333,0,0
1.92364515,0,0
1.92531275,0,0
1.9269785166666666,0,0
1.9286451500000001,0,0
1.9303118,0,0
1.9320005166666667,0,0
1.9336679666666665,0,0
1.9353360166666664,0,0
1.9369951,0,0
1.9386618166666667,0,0
1.94034345,0,0
1.9419971166666667,0,0
1.94368005,0,0
1.9453446333333333,0,0
1.9470117,0,0
