,Fruit
1871,0.0053122372946916635
1872,0.005083863002380168
1873,0.005081710903428197
1874,0.005028104544563679
1875,0.004946196330941067
1876,0.004960104410000202
1877,0.004986019974856473
1878,0.010091181235141659
1879,0.01029150149605921
1880,0.010491178730004415
1881,0.011393495282860332
1882,0.012258740310275722
1883,0.013495286473609243
1884,0.0073243373058630625
1885,0.007987413973770618
1886,0.008593095435909429
1887,0.009585608160493963
1888,0.010391888994733183
1889,0.015188364265153922
1890,0.01689849431577228
1891,0.019469704982970387
1892,0.023453751075257344
1893,0.02806018486476305
1894,0.03778805817604482
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0064630116072516685
1902,0.006052167396282802
1903,0.005593910175598766
1904,0.005469231365064074
1905,0.00538300757266267
1906,0.005487257208374015
1907,0.005620244590960196
1908,0.005645270569679313
1909,0.00550503812826902
1910,0.01039709779897311
1911,0.009868362771937167
1912,0.004655573710001988
1913,0.004557153779295985
1914,0.004541395190823277
1915,0.004644119912263943
1916,0.004840402287677633
1917,0.00501736444471384
1918,0.00517020654060693
1919,0.0052737443866460705
1920,0.005420392714256351
1921,0.005396019138637989
1922,0.0053987871700687876
1923,0.005558633561886014
1924,0.0053379086158487875
1925,0.010171971691529474
1926,0.009736024452337792
1927,0.009070087957003859
1928,0.008729350242882529
1929,0.008564828286769587
1930,0.004249666875041079
1931,0.004185047112756391
1932,0.004211862357171101
1933,0.004271719532522864
1934,0.004441221810336814
1935,0.004502218760432803
1936,0.004532348032643212
1937,0.004630235292882268
1938,0.004688609850330651
1939,0.009495275343968839
1940,0.009816722941997683
1941,0.010166773800896832
1942,0.010266778178395549
1943,0.010208302816717528
1944,0.010328522146983427
1945,0.00532871835194765
1946,0.005446914679805943
1947,0.005616095150704814
1948,0.005816110153410868
1949,0.006071567526666707
1950,0.006423581278668601
1951,0.006946133835087456
1952,0.007296737026036203
1953,0.014695153640238505
1954,0.014855642406835536
1955,0.01523682594856577
1956,0.006402658379357286
1957,0.012216942036071012
1958,0.011553877756633364
1959,0.011184719500181468
1960,0.010725262373843254
1961,0.010629625083632218
1962,0.010673187561299872
1963,0.005348149952312817
1964,0.005364854949053787
1965,0.0053771186827874275
1966,0.005335040201226244
1967,0.005300548688987932
1968,0.005238617440084994
1969,0.00523802400524975
1970,0.010516685897736062
1971,0.010645322146647491
1972,0.010797521811283966
1973,0.011067656980936886
1974,0.011375613281222751
1975,0.01184118709662946
1976,0.01228816590824193
1977,0.006278609861771975
1978,0.006443335879692691
1979,0.006536392436966492
1980,0.006817132974032957
1981,0.09037963021532877
1982,0.09636330640130815
1983,0.10245930826123872
1984,0.10892080674356662
1985,0.11555850557511631
1986,0.12314034541260445
1987,0.1315215536298336
1988,0.14087676860468823
1989,0.14862764201723758
1990,0.1681384152000749
1991,0.17730084870210025
1992,0.18614889654070593
1993,0.19953309501425068
1994,0.21718903695448102
1995,0.2501146671439905
1996,0.303311045295738
1997,0.005866182509554018
1998,0.0050669155629886635
1999,0.0045736126495384555
2000,0.004181423763606505
2001,0.007795474049960386
2002,0.007265259091511495
2003,0.006935084018249291
2004,0.006634610385666483
2005,0.006359153241050583
2006,0.006213635638817683
2007,0.0030498967804054294
2008,0.00303731997060934
2009,0.0030480612953001493
2010,0.0030737716315303687
2011,0.0031529284928806037
2012,0.003269896422871675
2013,0.003446514738866557
2014,0.007229263135855896
2015,0.007638213590217791
2016,0.008294576407628
2017,0.008821158445274107
2018,0.009469617510804213
2019,0.00988647820302963
2020,0.010473103976605745
2021,0.005399540192316845
2022,0.005637260187598905
2023,0.005754856651507382
2024,0.005923486925213945
2025,0.006079102689663889
2026,0.006080882961481892
2027,0.01186953568001403
2028,0.011873444316983893
2029,0.011795451003458626
2030,0.01183223720234146
2031,0.011478449740432745
2032,0.011314337397613857
2033,0.010868212342026524
2034,0.005203882130758704
2035,0.004940603101178722
2036,0.004683612272309896
2037,0.004499699536227164
2038,0.004490698449830356
2039,0.009098067902791208
2040,0.00890920459157269
2041,0.008879537552870867
2042,0.008834426759560834
2043,0.008693032717740896
2044,0.008350300672437753
2045,0.008306621162667473
2046,0.008248634679541081
2047,0.004179521742060854
2048,0.004184133675456383
2049,0.00422552975432267
2050,0.004189245983492496
2051,0.004255832706767425
2052,0.008614269950789866
2053,0.00896797769284074
2054,0.009164036248438747
2055,0.009436183611148653
2056,0.00955428005155536
2057,0.009597084731809405
2058,0.009334294780083014
2059,0.0044612660247003505
2060,0.004459977092284884
2061,0.004399788056584977
2062,0.004406469472457398
2063,0.0044402543314264326
2064,0.009272859859541694
2065,0.009388114168991405
2066,0.00957677537919876
2067,0.009691287736268026
2068,0.009968645966597842
2069,0.00999193265177105
2070,0.01043025210757036
2071,0.010615497200318054
2072,0.005368990514410422
2073,0.005285731717077475
2074,0.005371808885166202
2075,0.005487625027825819
2076,0.011033581320971583
2077,0.011410455816104061
2078,0.01269026927696233
2079,0.014473124441763036
2080,0.01609191122488629
2081,0.018377790806020713
2082,0.00668140578867821
2083,0.0059293596116432624
2084,0.005371522870506651
2085,0.004813454036717016
2086,0.004312230349934609
2087,0.003933623367904218
2088,0.003633808462438868
2089,0.0034263015262046017
2090,0.006577993181666821
2091,0.006448342447182874
2092,0.006345259603093726
2093,0.006317543772342448
2094,0.006259505704360073
2095,0.006340204482715001
2096,0.0065055043066737225
2097,0.0033259947179339437
2098,0.0033990184737743754
2099,0.0034429291327889486
2100,0.003472638234640636
2101,0.0034837030542983808
2102,0.006971535084504281
2103,0.007208307048596288
2104,0.007303072849413294
2105,0.007587887624922636
2106,0.008007955353840029
2107,0.008349194275250394
2108,0.008759157330297222
2109,0.008990475971364278
2110,0.004513720814065299
2111,0.004488079156060938
2112,0.004504082609489016
2113,0.004477869349704003
2114,0.004465848057305788
2115,0.008939342560317887
2116,0.008691099983765932
2117,0.00859407515095307
2118,0.008344712354367366
2119,0.007990602730550333
2120,0.007902116129783001
2121,0.007704330528631839
2122,0.003758874289550824
2123,0.0036391469380520503
2124,0.0035465582355829715
2125,0.0034077303046732366
2126,0.0032866382440066826
2127,0.00645969055531222
2128,0.0062499345797472385
2129,0.0061675511529132344
2130,0.006132523955782825
2131,0.005962778080665432
2132,0.005833971381446443
2133,0.005802855376013112
2134,0.0057501088573308975
2135,0.002819917715104269
2136,0.002825157500238043
2137,0.0028017112857403464
2138,0.002818536234171069
2139,0.002902184779321558
2140,0.02638042117600602
2141,0.02801848218275812
2142,0.02994802433296699
2143,0.0318913586090239
2144,0.034466919553013516
2145,0.03776303915374828
2146,0.04143736981776722
2147,0.05006690207268877
2148,0.0560145530270236
2149,0.06210266587488074
2150,0.06873979559381162
2151,0.08031320626374287
2152,0.09234996893579729
2153,0.10458244325579154
2154,0.00623571732382299
2155,0.005494097059781288
2156,0.005070455081247127
2157,0.004649583247005489
2158,0.004304953602362901
2159,0.004044214878300874
2160,0.0037746842099989357
2161,0.003515611163012569
2162,0.0033080527451586723
2163,0.003160189123834405
2164,0.00615639135883375
2165,0.006106724964281469
2166,0.006116723640945394
2167,0.006262137162791557
2168,0.006440894698827469
2169,0.0066059598242063965
2170,0.0068495295809428165
2171,0.0036293228855819046
2172,0.003764637932593239
2173,0.004003080593344308
2174,0.004216966129534361
2175,0.004526177965047475
2176,0.004703930401680642
2177,0.009719042039383449
2178,0.01004604859973421
2179,0.010170619935870592
2180,0.010719851969941019
2181,0.011374376078431959
2182,0.011605727609373938
2183,0.011855770142289201
2184,0.006017486734901168
2185,0.006286303999301397
2186,0.0062801850916962545
2187,0.006161123299372917
2188,0.006065697234211436
2189,0.005899784439859676
2190,0.005656181946083384
2191,0.01067010320069788
2192,0.010229867974830179
2193,0.009796127701259759
2194,0.009063713045145794
2195,0.008571395783762013
2196,0.00835439724232156
2197,0.004030705872066689
2198,0.003909608819519395
2199,0.003825335131565731
2200,0.0037234571680458744
2201,0.0036017347435861624
2202,0.003600649233321705
2203,0.0035145534393576368
2204,0.00677867262685149
2205,0.006522338359479806
2206,0.006399987492074445
2207,0.006326092900716264
2208,0.0062547977587694235
2209,0.006211815433621135
2210,0.006207742195572432
2211,0.003155040984093534
2212,0.0032521643235979307
2213,0.003258589001098861
2214,0.003365739109410531
2215,0.0034006213378311107
2216,0.006782583180861245
2217,0.006939644856885505
2218,0.0070403245928452925
2219,0.00722042290134071
2220,0.007382574772646101
2221,0.09928147742088417
2222,0.10509413802365804
2223,0.1131423683273694
2224,0.12853282589432788
2225,0.14083973159965532
2226,0.15390558873588128
2227,0.1669625283849673
2228,0.18305602865890686
2229,0.19814333003958887
2230,0.214924870185238
2231,0.006181401541558078
2232,0.005811024117784587
2233,0.005669187881130646
2234,0.005624925986304466
2235,0.0055535769542633135
2236,0.005392924873781745
2237,0.005205276152224213
2238,0.004971461520432038
2239,0.004754739097815619
2240,0.004566611425023255
2241,0.004381228941055984
2242,0.008433807627814914
2243,0.008304918565829888
2244,0.008304566391552522
2245,0.00844510347893227
2246,0.008807397882731336
2247,0.009492825107538086
2248,0.010342335093070516
2249,0.005566204741339466
2250,0.0060696377795135675
2251,0.006038285237774958
2252,0.005849728519315045
2253,0.005535184039234126
2254,0.005238271253424307
2255,0.0050273857579742265
2256,0.009809679633759838
2257,0.00985293730974597
2258,0.009937679676263089
2259,0.010104197582720393
2260,0.01012427264261558
2261,0.010083998348621722
2262,0.004968572878536779
2263,0.004808318865105781
2264,0.004658661651681814
2265,0.004508014335283518
2266,0.004361195008656313
2267,0.004331289948122646
2268,0.0043928486330167375
2269,0.0045468636127460275
2270,0.004663055228404461
2271,0.009738117602477744
2272,0.010121769156409005
2273,0.010204740919757269
2274,0.010071379241894185
2275,0.009916948486837426
2276,0.0049387415012673835
2277,0.0047038196330801965
2278,0.004497073784583056
2279,0.0043807446799973525
2280,0.004323763472312
2281,0.0043338647765629205
2282,0.0043864781202349375
2283,0.004477795069605293
2284,0.004567327709383919
2285,0.0046798091284420505
2286,0.009317810078248596
2287,0.009102072618736254
2288,0.008772285872727638
2289,0.00833221634109606
2290,0.007989158208697363
2291,0.003915158222519549
2292,0.00379241390114279
2293,0.00377831120689365
2294,0.003884363847521111
2295,0.003938383760949016
2296,0.00402290002706482
2297,0.004171059786677097
2298,0.00435969109316712
2299,0.0044409650911716135
2300,0.008916088189198807
2301,0.00885459852548219
2302,0.008714277433337823
2303,0.00860311754839108
2304,0.008443725535120634
2305,0.00837848142414673
2306,0.004219904174741147
2307,0.004294098258485514
2308,0.004395953764624244
2309,0.004576850745614804
2310,0.004716583401521958
2311,0.004855382108605908
2312,0.005256411297320789
2313,0.005605919786125331
2314,0.005813371454211592
2315,0.006101973660977938
2316,0.006295476972626321
2317,0.006556301468317684
2318,0.00681151670837775
2319,0.007204490526961456
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.006775603046535253
2334,0.006451526814851926
2335,0.00607763040443803
2336,0.005642511844333433
2337,0.0053156696263873945
2338,0.004898625997373078
2339,0.0045934334466523384
2340,0.004341162310326378
2341,0.0041230336046857614
2342,0.003990611332443414
2343,0.003999598778295623
2344,0.003980620004796202
2345,0.004063460852928053
2346,0.00831337971847325
2347,0.008564372941282336
2348,0.008694478101983164
2349,0.008776186228646728
2350,0.008678741004598492
2351,0.004281055809951687
2352,0.004169492648635331
2353,0.004061762066469741
2354,0.00394569640901662
2355,0.003839468454628434
2356,0.003777333802449237
2357,0.0036736235544469775
2358,0.0036667641076075824
2359,0.0036936654237175854
2360,0.007463321925575199
2361,0.007549277119932847
2362,0.007647375156117663
2363,0.0076141673708753094
2364,0.007597318856588907
2365,0.007559264727439414
2366,0.003774938158459423
2367,0.0037686451847116953
2368,0.0037625347353726453
2369,0.003842088611009019
2370,0.004008951819776958
2371,0.0040313175898171105
2372,0.00413372964541602
2373,0.00422263028940134
2374,0.004324913061835919
2375,0.008959598976623443
2376,0.009440094517705496
2377,0.009817046183630187
2378,0.010228369851366555
2379,0.010121081940368096
2380,0.005035039735311338
2381,0.005042946207418663
2382,0.00494858329735938
2383,0.004967777113681542
2384,0.004932794772097544
2385,0.004944232610186413
2386,0.004915770768846213
2387,0.004875062150890576
2388,0.004834544789386734
2389,0.004682845879638472
2390,0.00900791336004831
2391,0.008914162414926822
2392,0.008763403550741285
2393,0.008626620958643999
2394,0.008424829634260857
2395,0.00420271547394977
2396,0.004132132302058127
2397,0.004128128983035636
2398,0.004124068702667121
2399,0.004248903954393059
2400,0.004331725762258521
2401,0.004400908621607803
2402,0.004525901076133433
2403,0.004521401769320703
2404,0.004614447759831442
2405,0.009260582207768866
2406,0.00935083791345994
2407,0.009517511495028155
2408,0.009767736196716389
2409,0.04505316549060557
2410,0.05441836814079284
2411,0.05903843814183883
2412,0.06504525619957854
2413,0.07222192873894033
2414,0.08134897985102965
2415,0.08932474949642837
2416,0.09921529322869149
2417,0.11227821410867134
2418,0.12220252977947105
2419,0.1332309669072322
2420,0.14787721245941757
2421,0.1607360177219773
2422,0.17755065686553237
2423,0.20308595597349363
2424,0.23939803644280983
2425,0.3290461079294084
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.004474677529223881
2432,0.00442510625834343
2433,0.0044366881757717785
2434,0.004479522217295965
2435,0.004417158680132928
2436,0.004377453774245511
2437,0.004308337066966395
2438,0.004298855645672449
2439,0.0042887656745374
2440,0.004429046589994354
2441,0.004697775156508391
2442,0.004967925373523347
2443,0.005488234148788146
2444,0.005803494338913127
2445,0.012658359406293175
2446,0.013927826379744655
2447,0.01479762424645611
2448,0.01588877836524665
2449,0.006582104969285651
2450,0.006154191168195639
2451,0.005969547703728309
2452,0.005777436792342425
2453,0.011687423081389797
2454,0.011856326062056598
2455,0.012022666689610977
2456,0.012267578797098406
2457,0.01186728620615609
2458,0.011740205213663705
2459,0.005763886787192346
2460,0.005637117010763262
2461,0.005532620710197475
2462,0.005443503660034149
2463,0.005292616536286959
2464,0.0051576286971022
2465,0.005160725418040188
2466,0.005069242959983819
2467,0.010161033308639426
2468,0.009927466071206113
2469,0.009680626294944686
2470,0.009499623903123281
2471,0.00925137814519603
2472,0.009173846624770759
2473,0.004468843326231362
2474,0.004349662389913255
2475,0.00426489925434256
2476,0.004132402429701456
2477,0.0041329906778822785
2478,0.0041703387568901885
2479,0.004149550581567757
2480,0.00412903690552032
2481,0.004149678161484414
2482,0.008184112326452154
2483,0.008157461666071016
2484,0.008075804072631199
2485,0.007946955571393598
2486,0.0080096860906275
2487,0.0039417939911382035
2488,0.004026386837314045
2489,0.004229238933423407
2490,0.004331770851485177
2491,0.004448445792280295
2492,0.004469779296768145
2493,0.00451098699251791
2494,0.004419099392329983
2495,0.004362204546301637
2496,0.00853873893224283
2497,0.00841326190124303
2498,0.008239251085947332
2499,0.008062661214211368
2500,0.00792397417121657
2501,0.007840988178007368
2502,0.08432310305982779
2503,0.08799959708935963
2504,0.09339764387311958
2505,0.09892230764106497
2506,0.10356577507815273
2507,0.11038847159690897
2508,0.11664639023070786
2509,0.12012557011913678
2510,0.12740076467174805
2511,0.1351320371003535
2512,0.14576571150360962
2513,0.15797563549726135
2514,0.1843647113581005
2515,0.2152032665944419
2516,0.28494872868830556
2517,0.36429169612557194
2518,0.4706026723965411
2519,0.698528400841394
2520,0.006390875682679359
2521,0.005882015637415487
2522,0.005553255818310333
2523,0.005286492703264325
2524,0.005030269738508432
2525,0.004837195307363363
2526,0.004683458534471271
2527,0.004488202182335145
2528,0.004328935814788732
2529,0.004169271602850638
2530,0.0040000985559438835
2531,0.0038537675660594048
2532,0.003845566497854046
2533,0.0038024557145015427
2534,0.007845653887537676
2535,0.008112063443393306
2536,0.008674723330679103
2537,0.009073449813873098
2538,0.009491296042993506
2539,0.00985508589961472
2540,0.005011028361964384
2541,0.005054133802324957
2542,0.004998264004709188
2543,0.004959899964788
2544,0.004891225136826404
2545,0.004869056427543723
2546,0.004864851502605444
2547,0.004907384735919592
2548,0.004950741881377748
2549,0.010087318525470124
2550,0.010463941933558004
2551,0.010849057879820254
2552,0.011048655303193839
2553,0.011477117530841465
2554,0.005796118591103158
2555,0.005796774575338119
2556,0.005848019369329755
2557,0.005862794142653306
2558,0.005885714131045547
2559,0.0059273081237142195
2560,0.0059238312286073146
2561,0.005994232488701373
2562,0.006062229074481963
2563,0.0060977341458166474
2564,0.012299537989802248
2565,0.012378117111715825
2566,0.012275917011300451
2567,0.012351161025092074
2568,0.01219908794709089
2569,0.006002886188236212
2570,0.0058374032677125185
2571,0.005654196669191951
2572,0.005462982090172693
2573,0.005290701665285351
2574,0.0051146065733025554
2575,0.00491066859093801
2576,0.0047210891936667184
2577,0.004717715171225216
2578,0.009288796994525922
2579,0.009303423903969071
2580,0.00943258327117692
2581,0.009523387602896241
2582,0.00960794641044098
2583,0.00964710003713308
2584,0.004845401735334195
2585,0.004805579651759685
2586,0.004813718507369754
2587,0.004765560765621825
2588,0.004746013342473093
2589,0.004699972556151118
2590,0.004622845796491217
2591,0.0045844115379486015
2592,0.004494675604275227
2593,0.008914528407155448
2594,0.008757886186336326
2595,0.008766380279056702
2596,0.008833227422420764
2597,0.008677459166001192
2598,0.004405707520460649
2599,0.0044217444748123735
2600,0.0044352262890865685
2601,0.00449920900104062
2602,0.004565970509703241
2603,0.00466301168702591
2604,0.004768284127814867
2605,0.004912728972138053
2606,0.00506091022246513
2607,0.005164536123618746
2608,0.01054683720146702
2609,0.010921089781870993
2610,0.011673871796561132
2611,0.012562368662513515
2612,0.013868203603505267
2613,0.007683213696977427
2614,0.008876664942820718
2615,0.01032720321323227
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.00604201113124549
2621,0.006020203444664011
2622,0.0059277091606366175
2623,0.0057474021825588565
2624,0.0056904282827926625
2625,0.00545085349928399
2626,0.005117685921819124
2627,0.004834299084655673
2628,0.004634024908153619
2629,0.004532306898005843
2630,0.004631141314711451
2631,0.004859835506035838
2632,0.005345539444071069
2633,0.0059580738855367485
2634,0.006679904333108189
2635,0.007337973280645925
2636,0.015529772807573637
2637,0.006647573093916923
2638,0.006150806706236815
2639,0.005952992104583576
2640,0.005664143438899879
2641,0.0053936675231897975
2642,0.005229776565274537
2643,0.005045284763647164
2644,0.004927611020470874
2645,0.00483035017773135
2646,0.004730704687984894
2647,0.004626248290413224
2648,0.009062648004593209
2649,0.008912436291562228
2650,0.008765884017244483
2651,0.00866515771845685
2652,0.00866512012985426
2653,0.004361406401440185
2654,0.004416289528269049
2655,0.004456860438673652
2656,0.0045825500115595314
2657,0.004657733970299272
2658,0.004799358630416648
2659,0.004808184607930989
2660,0.004980445641421597
2661,0.005069469384474615
2662,0.005139030942381175
2663,0.010597779023201718
2664,0.01067391187482665
2665,0.010852553174231491
2666,0.011061319913874535
2667,0.011141027532626618
2668,0.005663388670708526
2669,0.00579896226224352
2670,0.005968666551764062
2671,0.006132599265141977
2672,0.006101485332207266
2673,0.005949488565218014
2674,0.005816730019296947
2675,0.005685685819206841
2676,0.005453023023418514
2677,0.005276424597741361
2678,0.01026907411474935
2679,0.010107817491277881
2680,0.009784194405155622
2681,0.009734786073003486
2682,0.009795421546283592
2683,0.004925258811250366
2684,0.0050727470847264
2685,0.005115809043605622
2686,0.005268458822067903
2687,0.005438393652536299
2688,0.005581402905457437
2689,0.005663314810586018
2690,0.005700337122868181
2691,0.005628273258434249
2692,0.005719983506362763
2693,0.005751506207418941
2694,0.011464733564434388
2695,0.01132013374271393
2696,0.011322340991828843
2697,0.011442129485711255
2698,0.005780780719549267
2699,0.005892509693562194
2700,0.006217689521851648
2701,0.006557868429052272
2702,0.00691666095135058
2703,0.00715985742947738
2704,0.007206861078403446
2705,0.007179094922861873
2706,0.006815151346692516
2707,0.006402806143241994
2708,0.005938575363290774
2709,0.0454839588882495
2710,0.046635581902668484
2711,0.04856979431054203
2712,0.05041854095824512
2713,0.05332838234680047
2714,0.06459068339535437
2715,0.07088011910204528
2716,0.0776697099378623
2717,0.08499161774273885
2718,0.09370346809585628
2719,0.1015701480272751
2720,0.10679428245980341
2721,0.11143930812966013
2722,0.11588943245184842
2723,0.12448610368842651
2724,0.13646782785606817
2725,0.16148529520614102
2726,0.20630315923644044
2727,0.3232144645052189
2728,0.005888344378980075
2729,0.005351838201148229
2730,0.005040469907072396
2731,0.004882504841054047
2732,0.004774107577768845
2733,0.004743078833793763
2734,0.004635995206223813
2735,0.004485773157900336
2736,0.0042693019422318295
2737,0.004097063452083011
2738,0.007768742801956589
2739,0.007535729315152887
2740,0.007356254526742236
2741,0.007365140127075553
2742,0.007565176582811137
2743,0.003921542375385245
2744,0.004177792702685176
2745,0.004418620407604459
2746,0.004734799776997596
2747,0.0050082693600887575
2748,0.00536087249514057
2749,0.005643678790895946
2750,0.0056305958654263594
2751,0.0054329090151667364
2752,0.005295439501569407
2753,0.01022643760596163
2754,0.010174240962685852
2755,0.010190128263541697
2756,0.010397628167333407
2757,0.010444507969985261
2758,0.005336374229222346
2759,0.005289239110669233
2760,0.005283508766569831
2761,0.00520582691509307
2762,0.00530042773078736
2763,0.005339198411016824
2764,0.005441712286513977
2765,0.005545938438811493
2766,0.00556282552318495
2767,0.005765873293661806
2768,0.011717822585081297
2769,0.011642389842772723
2770,0.011930289087341278
2771,0.012255378407001092
2772,0.012181999128393788
2773,0.006194513131437232
2774,0.006105916702110817
2775,0.005969105311519665
2776,0.005669471073262142
2777,0.005462181397589107
2778,0.0053332141209633446
2779,0.0052350945184374345
2780,0.0051950012823516
2781,0.0051580948330120415
2782,0.010148308432103159
2783,0.010237716716912851
2784,0.010262800986437481
2785,0.010351001041448359
2786,0.01038621015723212
2787,0.010351135137336202
2788,0.004901604644006121
2789,0.004874070079108061
2790,0.004777466791732659
2791,0.004688975247551711
2792,0.004629024954507347
2793,0.004548926213985724
2794,0.004550368660876645
2795,0.00455125198925038
2796,0.004645346800546615
2797,0.009415306085208982
2798,0.009530189341075704
2799,0.009664556467191724
2800,0.00976977133085923
2801,0.009980290684996465
2802,0.005012031703248111
2803,0.00503659364707338
2804,0.005078666935351262
2805,0.005130493740988247
2806,0.0051676251048479544
2807,0.005188623984578084
2808,0.005471607381968352
2809,0.005592196926991232
2810,0.005752784947132414
2811,0.011917157261060582
2812,0.012264581017046739
2813,0.012501891465443539
2814,0.012758402927312687
2815,0.013081911318925549
2816,0.013394549583243197
2817,0.006904964624006388
2818,0.006990878311213088
2819,0.007029087091067154
2820,0.1554916240056839
2821,0.16740795393021726
2822,0.17986016012564132
2823,0.18932463865564975
2824,0.1980983738628592
2825,0.20508836291056004
2826,0.21417963815001964
2827,0.22721319340862456
2828,0.24131673752669258
2829,0.25916974267100334
2830,0.28354468724081133
2831,0.32505169334193645
2832,0.37123298884703054
2833,0.42843707228975597
2834,0.49707516393994494
2835,0.5978827732663664
2836,0.7409362608366354
2837,1.0267330836635513
2838,1.7245827938832812
2839,10.680978697679606
2840,0.006431022145094063
2841,0.0058405744856846725
2842,0.010822501368452354
2843,0.01038333258522132
2844,0.009991542815920991
2845,0.004908687135765759
2846,0.004823326393858152
2847,0.004677012836618793
2848,0.004527454142852302
2849,0.004325169649759396
2850,0.004111344910772221
2851,0.0038849727504215712
2852,0.0037193376184744007
2853,0.003593377903123274
2854,0.0035392764951393822
2855,0.0035949765499932855
2856,0.007541037831629822
2857,0.007940555331934109
2858,0.008385304669819548
2859,0.008937322754956414
2860,0.009535644103829934
2861,0.009745871516330844
2862,0.004898496259749136
2863,0.004818360750832093
2864,0.004695813824215535
2865,0.004524308084983403
2866,0.004369452628969859
2867,0.004221618290137615
2868,0.004155901157511463
2869,0.008217287848097199
2870,0.008175922167812266
2871,0.008297394754145438
2872,0.00838532226986259
2873,0.008431258836633778
2874,0.008486911561353639
2875,0.008223688458639054
2876,0.004065209044680058
2877,0.004021665685671276
2878,0.003988695709978221
2879,0.0039551699316828825
2880,0.0038894842690160776
2881,0.003925719530358675
2882,0.007980556235719898
2883,0.007945100146484668
2884,0.007995032230001323
2885,0.008274445575164985
2886,0.009312909881984946
2887,0.009486112618734758
2888,0.00936182908256632
2889,0.004672254124906755
2890,0.004698360781469984
2891,0.004733282915616698
2892,0.004831813022306986
2893,0.004852497079030482
2894,0.004963964935251743
2895,0.005212858691699426
2896,0.010589183468982667
2897,0.010740111437421181
2898,0.010688401660664738
2899,0.010679858381989149
2900,0.01086408059816763
2901,0.010726517907333262
2902,0.005341105710154113
2903,0.005461721404296045
2904,0.005460120992602278
2905,0.005226281928988798
2906,0.004659322333911512
2907,0.004719110579585304
2908,0.004724530621196934
2909,0.004812053290970729
2910,0.009725524832995812
2911,0.00982641495810168
2912,0.009801160200616115
2913,0.00986855290966853
2914,0.00977585311915507
2915,0.009620064919558056
2916,0.0050265153902335396
2917,0.005266056007327812
2918,0.005620216127620304
2919,0.005981194743709632
2920,0.006342362496582996
2921,0.006809129811395932
2922,0.0072949356599714315
2923,0.007738960771188311
2924,0.008495227519341151
2925,0.009352834387817754
2926,0.010133712883038628
2927,0.011013603220371664
2928,0.01298009008943137
2929,0.014753993039929279
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.006054357619858314
2938,0.005891970893406164
2939,0.005725400343714843
2940,0.005495762814391138
2941,0.005137880964084654
2942,0.0048916323815838235
2943,0.004617310595735948
2944,0.004355529328309888
2945,0.004054865862215503
2946,0.0038294888654127153
2947,0.003624977299769435
2948,0.0035446714617984854
2949,0.0035455749494466503
2950,0.0035428331922945024
2951,0.007452999281312215
2952,0.007645387749154847
2953,0.007923622132887507
2954,0.008151236867791276
2955,0.00817209901445221
2956,0.008147486607693731
2957,0.003940465879808876
2958,0.00378954612437449
2959,0.003663553604775698
2960,0.0036251891343968426
2961,0.0036985703992470954
2962,0.00377464141306111
2963,0.003891398243592529
2964,0.003958088470256156
2965,0.008199660017350558
2966,0.008436151311871254
2967,0.008622282913862134
2968,0.008728793321226759
2969,0.008756070357950294
2970,0.00867320165688198
2971,0.004156958016814835
2972,0.004139494781906691
2973,0.004061390439815096
2974,0.004068748067159284
2975,0.004193993884501994
2976,0.004330442991357506
2977,0.00449480506090726
2978,0.004631813545741542
2979,0.009637693250019574
2980,0.00973630443615691
2981,0.009711859557112495
2982,0.009601577831073113
2983,0.009438818768977973
2984,0.009418928775735634
2985,0.004639445107337713
2986,0.004561228739198957
2987,0.004611139233909117
2988,0.004646090160796635
2989,0.004655120201420931
2990,0.004739558611359661
2991,0.004812248047862871
2992,0.004815714573825783
2993,0.009563868049705375
2994,0.009541446920110844
2995,0.00955555063619795
2996,0.009571195507869118
2997,0.00957865821720305
2998,0.009805576906094073
2999,0.004998486634280274
3000,0.005063943205997649
3001,0.005090914043725764
3002,0.005143249288786997
3003,0.005099780786474458
3004,0.004989756429681115
3005,0.004947940991617785
3006,0.004935627316004747
3007,0.009806944100619629
3008,0.009833487168110904
3009,0.00985303451076987
3010,0.010027183154840965
3011,0.010302350780276014
3012,0.01074805740124513
3013,0.0057344468510042166
3014,0.006075530488341308
3015,0.006348885719258327
3016,0.006534912684327916
3017,0.06587479491237772
3018,0.06740775740269535
3019,0.06890359320210362
3020,0.0714892102899172
3021,0.07458372847020922
3022,0.07749493008628092
3023,0.08375123123876595
3024,0.09398689035892718
3025,0.106917598500388
3026,0.12457232831345676
3027,0.005942978270909103
3028,0.005134172818765942
3029,0.004570768167815822
3030,0.004144395338443606
3031,0.003828522963386028
3032,0.0035888819068363533
3033,0.003428483284552476
3034,0.0033251974457612706
3035,0.003229297020725976
3036,0.003183471336030308
3037,0.0031619869858029157
3038,0.006328465862970623
3039,0.006509962961783429
3040,0.006806199560795554
3041,0.007121740874283228
